model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.925,0.922,0.918,0.914,0.001,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,350,0,0.891,0.885,0.915,0.915,0.06245,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,4,7,,0.0,0,0,0,0,0,0.0,0,0,0.925,0.923,0.915,0.91,0.00499,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,rbf,0.899,0.894,0.915,0.911,0.04289,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,10,manhattan,0,0,0.0,0,0,0.905,0.9,0.913,0.911,0.001,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,3,17,,0.0,0,0,0,0,0,0.0,0,0,0.905,0.901,0.913,0.909,0.00399,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,4,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.919,0.915,0.913,0.905,0.103,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,4,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.916,0.908,0.911,0.903,0.10096,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,1.3,0,rbf,0.916,0.913,0.911,0.91,0.0379,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.901,0.892,0.908,0.9,0.122,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.939,0.937,0.908,0.905,0.00299,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.7,1950,0,0.894,0.889,0.908,0.905,0.04682,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,3,3,,0.0,0,0,0,0,0,0.0,0,0,0.906,0.903,0.908,0.902,0.00402,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,4,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.918,0.913,0.906,0.897,0.122,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.918,0.914,0.906,0.902,0.03291,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,9,chebyshev,0,0,0.0,0,0,0.908,0.902,0.906,0.902,0.00299,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1800,0,0.882,0.872,0.906,0.9,0.06249,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,3,4,,0.0,0,0,0,0,0,0.0,0,0,0.907,0.903,0.906,0.905,0.00403,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1050,0,0.872,0.859,0.904,0.896,0.04686,19,3,2126,23,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,12,manhattan,0,0,0.0,0,0,0.91,0.906,0.904,0.897,0.00299,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,3,16,,0.0,0,0,0,0,0,0.0,0,0,0.908,0.904,0.904,0.899,0.00399,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,rbf,0.894,0.887,0.904,0.899,0.04289,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.906,0.903,0.901,0.897,0.03291,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.927,0.924,0.901,0.893,0.00299,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.902,0.892,0.901,0.89,0.094,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,400,0,0.877,0.866,0.901,0.892,0.06249,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,2,3,,0.0,0,0,0,0,0,0.0,0,0,0.879,0.879,0.901,0.905,0.00299,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,rbf,0.909,0.905,0.899,0.894,0.04089,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.935,0.933,0.899,0.896,0.00299,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,300,0,0.885,0.875,0.899,0.893,0.04686,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,3,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.899,0.892,0.899,0.887,0.103,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,2000,0,0.874,0.86,0.897,0.885,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,3,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.906,0.898,0.897,0.887,0.13097,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,1.5,0,rbf,0.924,0.923,0.897,0.893,0.0389,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.931,0.929,0.897,0.893,0.00299,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,16,,0.0,0,0,0,0,0,0.0,0,0,0.88,0.881,0.897,0.899,0.00402,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,3,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.866,0.862,0.894,0.89,0.002,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.922,0.917,0.894,0.887,0.00399,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.911,0.906,0.894,0.887,0.096,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,linear,0.902,0.899,0.894,0.892,0.02992,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,10,minkowski,0,0,0.0,0,0,0.909,0.903,0.892,0.886,0.001,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,entropy,2,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.864,0.852,0.892,0.883,0.00199,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.91,0.9,0.892,0.883,0.101,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,1.9,0,linear,0.905,0.903,0.89,0.886,0.02992,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,3,2,,0.0,0,0,0,0,0,0.0,0,0,0.901,0.901,0.89,0.891,0.00399,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1300,0,0.876,0.864,0.89,0.881,0.03124,19,3,2126,23,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,13,euclidean,0,0,0.0,0,0,0.912,0.907,0.89,0.884,0.001,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.875,0.858,0.89,0.88,0.11299,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,900,0,0.852,0.831,0.887,0.872,0.04682,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,2,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.871,0.871,0.887,0.887,0.00099,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.892,0.879,0.887,0.874,0.126,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,4,,0.0,0,0,0,0,0,0.0,0,0,0.883,0.884,0.885,0.887,0.00299,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,4,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.917,0.91,0.885,0.875,0.10099,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.919,0.916,0.885,0.878,0.00299,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,200,0,0.884,0.874,0.885,0.876,0.07811,19,3,2126,23,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.889,0.879,0.883,0.877,0.04887,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,4,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.912,0.906,0.883,0.871,0.09896,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,2,,0.0,0,0,0,0,0,0.0,0,0,0.884,0.884,0.883,0.889,0.00299,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.942,0.941,0.88,0.874,0.00299,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.867,0.858,0.878,0.871,0.001,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.908,0.901,0.878,0.87,0.135,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,550,0,0.888,0.877,0.878,0.867,0.04686,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,2,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.856,0.842,0.876,0.867,0.001,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,linear,0.901,0.896,0.876,0.867,0.02992,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,100,0,0.879,0.866,0.876,0.861,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.876,0.86,0.873,0.857,0.149,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,linear,0.869,0.856,0.873,0.86,0.0379,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,10,chebyshev,0,0,0.0,0,0,0.906,0.9,0.873,0.86,0.001,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1800,0,0.851,0.828,0.871,0.855,0.04687,19,3,2126,23,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,20,chebyshev,0,0,0.0,0,0,0.888,0.879,0.869,0.86,0.00199,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.878,0.865,0.869,0.85,0.13499,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,linear,0.888,0.878,0.869,0.857,0.02992,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.875,0.868,0.869,0.86,0.00199,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,600,0,0.849,0.826,0.869,0.847,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.856,0.832,0.866,0.84,0.098,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.868,0.86,0.866,0.856,0.00203,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,3,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.905,0.897,0.864,0.851,0.11399,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,entropy,2,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.838,0.801,0.864,0.824,0.00199,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1550,0,0.889,0.88,0.864,0.854,0.03124,19,3,2126,23,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,linear,0.877,0.866,0.864,0.85,0.02992,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.871,0.852,0.862,0.839,0.11496,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.849,0.82,0.862,0.839,0.00199,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,18,chebyshev,0,0,0.0,0,0,0.892,0.881,0.862,0.851,0.00199,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.855,0.834,0.862,0.837,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.869,0.849,0.859,0.838,0.097,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.854,0.832,0.859,0.834,0.03124,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,2,9,log2,0.0,0,0,0,0,0,0.0,0,0,0.855,0.838,0.859,0.84,0.001,19,3,2126,22,230842,43.75947,9.94359
K Nearest Neighbors,0,0,0,0,0.0,0,14,chebyshev,0,0,0.0,0,0,0.886,0.878,0.859,0.845,0.001,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1400,0,0.86,0.84,0.857,0.837,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.884,0.872,0.857,0.843,0.112,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,16,,0.0,0,0,0,0,0,0.0,0,0,0.816,0.784,0.857,0.825,0.00202,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,850,0,0.859,0.839,0.854,0.832,0.0312,19,3,2126,23,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.858,0.837,0.852,0.828,0.03124,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.863,0.84,0.85,0.821,0.111,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,6,,0.0,0,0,0,0,0,0.0,0,0,0.818,0.785,0.85,0.823,0.00199,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,2,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.815,0.746,0.845,0.789,0.00196,19,3,2126,22,230842,43.75947,9.94359
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.866,0.849,0.845,0.819,0.05286,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.846,0.81,0.845,0.811,0.104,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,entropy,1,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.82,0.787,0.843,0.815,0.001,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,17,log2,0.0,70,0,0,0,0,0.0,0,0,0.855,0.827,0.843,0.813,0.135,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.861,0.839,0.84,0.816,0.03124,19,3,2126,23,230842,43.75947,9.94359
Decision Tree,gini,1,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.812,0.745,0.84,0.779,0.00199,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.821,0.788,0.838,0.81,0.00199,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.872,0.853,0.838,0.812,0.09595,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,8,,0.0,0,0,0,0,0,0.0,0,0,0.822,0.789,0.836,0.806,0.00196,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.856,0.834,0.836,0.804,0.04686,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.843,0.807,0.836,0.794,0.09696,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.814,0.747,0.833,0.771,0.001,19,3,2126,22,230842,43.75947,9.94359
Random Forest ,gini,2,1,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.862,0.838,0.833,0.79,0.175,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.823,0.791,0.831,0.8,0.001,19,3,2126,22,230842,43.75947,9.94359
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.857,0.836,0.831,0.795,0.04686,19,3,2126,23,230842,43.75947,9.94359
Random Forest ,gini,2,13,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.865,0.841,0.829,0.799,0.20796,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.798,0.726,0.829,0.768,0.00199,19,3,2126,22,230842,43.75947,9.94359
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.824,0.793,0.826,0.79,0.00299,19,3,2126,22,230842,43.75947,9.94359
