model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest ,gini,5,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.863,0.84,0.842,0.812,0.14801,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,2,17,,0.0,0,0,0,0,0,0.0,0,0,0.841,0.823,0.842,0.826,0.00798,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.832,0.788,0.841,0.801,1.10776,13,2,556920,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.85,0.819,0.841,0.807,0.167,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,3,7,,0.0,0,0,0,0,0,0.0,0,0,0.84,0.802,0.84,0.804,0.01097,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,1.4,0,poly,0.859,0.835,0.839,0.808,1.95882,13,2,556920,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.846,0.812,0.839,0.803,0.157,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,2,18,,0.0,0,0,0,0,0,0.0,0,0,0.834,0.821,0.838,0.823,0.00898,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.856,0.83,0.838,0.805,0.136,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l1,1.5,700,0,0.8,0.756,0.838,0.8,0.07331,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.844,0.81,0.837,0.801,1.18085,13,2,556920,12,561600,1322351.284,15996.44858
Decision Tree,entropy,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.815,0.759,0.837,0.78,0.001,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.834,0.787,0.836,0.793,0.17,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.857,0.832,0.834,0.803,0.18604,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,2,6,,0.0,0,0,0,0,0,0.0,0,0,0.828,0.816,0.834,0.827,0.00697,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.836,0.793,0.832,0.786,0.147,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,15,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.852,0.818,0.831,0.793,0.28,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,entropy,1,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.817,0.757,0.831,0.786,0.00199,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.837,0.792,0.828,0.78,0.143,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.818,0.76,0.827,0.775,0.00199,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.819,0.76,0.824,0.764,0.179,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.804,0.741,0.824,0.768,0.01558,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,10,euclidean,0,0,0.0,0,0,0.822,0.778,0.824,0.779,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.819,0.761,0.824,0.77,0.00299,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.817,0.755,0.823,0.759,0.198,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,rbf,0.829,0.779,0.823,0.771,1.24728,13,2,556920,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.848,0.826,0.822,0.789,0.02497,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,entropy,2,2,,0.0,0,0,0,0,0,0.0,0,0,0.831,0.821,0.822,0.809,0.01097,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1850,0,0.803,0.75,0.822,0.775,0.01563,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.812,0.745,0.821,0.753,1.33358,13,2,556920,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,19,euclidean,0,0,0.0,0,0,0.818,0.768,0.82,0.771,0.02394,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.814,0.75,0.82,0.756,0.207,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.79,0.698,0.82,0.738,0.00299,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,11,chebyshev,0,0,0.0,0,0,0.821,0.785,0.819,0.78,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,4,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.828,0.776,0.819,0.763,0.148,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,650,0,0.806,0.743,0.819,0.756,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.834,0.798,0.818,0.777,0.00295,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.859,0.841,0.818,0.794,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.832,0.822,0.818,0.804,0.00798,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,3,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.824,0.767,0.818,0.756,0.139,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.818,0.755,0.817,0.751,0.18,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.82,0.764,0.817,0.758,0.00299,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,11,euclidean,0,0,0.0,0,0,0.828,0.793,0.817,0.777,0.02494,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.81,0.737,0.815,0.745,0.132,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.83,0.792,0.815,0.768,0.02593,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.816,0.749,0.814,0.748,0.183,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,9,manhattan,0,0,0.0,0,0,0.843,0.818,0.813,0.775,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.821,0.766,0.813,0.753,0.002,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.84,0.803,0.812,0.759,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.822,0.766,0.812,0.753,0.002,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,linear,0.792,0.701,0.812,0.728,0.65425,13,2,556920,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.808,0.734,0.811,0.733,0.164,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,19,manhattan,0,0,0.0,0,0,0.826,0.782,0.811,0.764,0.02294,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1400,0,0.805,0.741,0.811,0.748,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,3,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.823,0.761,0.81,0.752,0.129,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.845,0.82,0.81,0.772,0.02593,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,16,manhattan,0,0,0.0,0,0,0.827,0.78,0.809,0.755,0.02394,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.793,0.702,0.809,0.724,0.00199,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,9,euclidean,0,0,0.0,0,0,0.837,0.807,0.808,0.765,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.793,0.702,0.808,0.723,0.141,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.808,0.745,0.808,0.74,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.804,0.724,0.807,0.729,0.153,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.831,0.791,0.807,0.755,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.813,0.742,0.806,0.733,0.162,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.858,0.841,0.806,0.776,0.02796,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.794,0.703,0.806,0.719,0.00399,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.807,0.744,0.806,0.741,0.01567,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,3,3,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.825,0.767,0.805,0.742,0.223,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,linear,0.794,0.703,0.804,0.717,0.61898,13,2,556920,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.795,0.704,0.803,0.715,0.13803,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.86,0.842,0.803,0.774,0.02494,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.798,0.71,0.802,0.716,0.00299,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.795,0.705,0.802,0.715,1.27166,13,2,556920,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,550,0,0.812,0.752,0.801,0.736,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.795,0.705,0.8,0.712,0.00399,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.796,0.705,0.799,0.71,0.13048,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,17,chebyshev,0,0,0.0,0,0,0.817,0.771,0.799,0.749,0.02294,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.811,0.75,0.799,0.735,0.03124,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.809,0.748,0.798,0.733,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,linear,0.796,0.706,0.797,0.707,0.65007,13,2,556920,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.796,0.706,0.796,0.705,0.00499,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.81,0.748,0.796,0.729,0.01562,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,9,chebyshev,0,0,0.0,0,0,0.834,0.805,0.796,0.758,0.02593,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.797,0.706,0.795,0.704,0.00203,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.797,0.706,0.795,0.704,0.114,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.85,0.827,0.795,0.759,0.02593,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,12,chebyshev,0,0,0.0,0,0,0.823,0.779,0.794,0.741,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.798,0.708,0.792,0.699,0.106,13,2,10000,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.842,0.807,0.792,0.742,0.02493,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,1.9,0,linear,0.797,0.707,0.792,0.7,0.63083,13,2,556920,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,1.8,0,linear,0.798,0.708,0.791,0.699,0.64479,13,2,556920,12,561600,1322351.284,15996.44858
K Nearest Neighbors,0,0,0,0,0.0,0,18,chebyshev,0,0,0.0,0,0,0.814,0.756,0.79,0.722,0.02394,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1350,0,0.813,0.751,0.79,0.725,0.03124,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.807,0.727,0.788,0.702,0.167,13,2,10000,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,1600,0,0.815,0.774,0.788,0.74,0.01566,13,2,10000,12,561600,1322351.284,15996.44858
Decision Tree,gini,1,11,,0.0,0,0,0,0,0,0.0,0,0,0.799,0.709,0.787,0.693,0.00399,13,2,10000,12,561600,1322351.284,15996.44858
SVC,0,0,0,0,0.0,0,0,0,0,0,1.6,0,linear,0.8,0.71,0.784,0.688,0.62684,13,2,556920,12,561600,1322351.284,15996.44858
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.8,150,0,0.814,0.768,0.784,0.725,0.03124,13,2,10000,12,561600,1322351.284,15996.44858
Random Forest ,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.799,0.71,0.784,0.69,0.17,13,2,10000,12,561600,1322351.284,15996.44858
