model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest,gini,7,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.917,0.917,0.906,0.904,0.07081,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,4,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.862,0.847,0.901,0.891,0.06882,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,5,7,,0.0,0,0,0,0,0,0.0,0,0,0.877,0.875,0.901,0.902,0.001,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,10,manhattan,0,0,0.0,0,0,0.877,0.866,0.901,0.893,0.00203,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,13,0,0,0.1,10,0,0,0,0,0.0,0,0,0.945,0.943,0.901,0.898,0.07818,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.889,0.883,0.895,0.886,0.00201,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,4,0,0,0.1,10,0,0,0,0,0.0,0,0,0.852,0.828,0.895,0.882,0.01347,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,5,2,,0.0,0,0,0,0,0,0.0,0,0,0.881,0.878,0.895,0.891,0.00103,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,7,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.9,0.897,0.895,0.888,0.06981,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,6,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.898,0.894,0.89,0.891,0.07081,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,12,0,0,0.1,10,0,0,0,0,0.0,0,0,0.942,0.94,0.89,0.889,0.05001,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,12,minkowski,0,0,0.0,0,0,0.861,0.849,0.89,0.883,0.00199,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,4,7,,0.0,0,0,0,0,0,0.0,0,0,0.851,0.849,0.89,0.893,0.001,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.906,0.903,0.885,0.88,0.001,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.925,0.92,0.885,0.876,0.02171,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.37,0,rbf,0.824,0.813,0.885,0.882,0.013,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,4,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.841,0.845,0.885,0.885,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,6,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.902,0.899,0.885,0.885,0.07081,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,6,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.887,0.884,0.88,0.874,0.06882,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.83,0,rbf,0.817,0.802,0.88,0.877,0.009,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,3,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.817,0.809,0.88,0.869,0.00103,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.0,150,0,0.813,0.798,0.88,0.874,0.0,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,10,0,0,0.1,10,0,0,0,0,0.0,0,0,0.95,0.948,0.88,0.874,0.04017,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,poly,0.841,0.838,0.874,0.871,0.00997,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,4,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.847,0.823,0.874,0.862,0.06882,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.902,0.898,0.874,0.873,0.00199,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,1,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.738,0.627,0.874,0.816,0.00104,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.763,0.694,0.869,0.841,0.00892,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,4,2,,0.0,0,0,0,0,0,0.0,0,0,0.855,0.857,0.869,0.872,0.00097,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.89,0.882,0.869,0.854,0.00203,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,5,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.875,0.872,0.869,0.868,0.07081,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,3,7,,0.0,0,0,0,0,0,0.0,0,0,0.823,0.816,0.864,0.862,0.001,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,20,0,0,0.1,30,0,0,0,0,0.0,0,0,0.953,0.951,0.864,0.853,0.10506,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,13,chebyshev,0,0,0.0,0,0,0.86,0.855,0.864,0.861,0.00402,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.809,0.76,0.864,0.842,0.06882,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,1.52,0,rbf,0.83,0.816,0.864,0.859,0.00897,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,8,0,0,0.1,20,0,0,0,0,0.0,0,0,0.954,0.954,0.859,0.853,0.0508,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.883,0.874,0.859,0.84,0.00199,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1500,0,0.797,0.771,0.859,0.853,0.00399,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,4,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.856,0.833,0.859,0.841,0.06981,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.79,0.728,0.859,0.815,0.00103,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.896,0.891,0.853,0.843,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,poly,0.806,0.776,0.853,0.842,0.00601,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,6,0,0,0.1,10,0,0,0,0,0.0,0,0,0.919,0.913,0.853,0.845,0.01818,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,3,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.814,0.772,0.853,0.823,0.06782,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.744,0.635,0.848,0.778,0.001,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,17,0,0,0.1,20,0,0,0,0,0.0,0,0,0.961,0.961,0.848,0.844,0.07883,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.801,0.771,0.843,0.821,0.00695,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.811,0.761,0.843,0.803,0.06582,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.796,0.769,0.843,0.823,0.0,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.887,0.878,0.843,0.83,0.00198,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,3,0,0,0.1,30,0,0,0,0,0.0,0,0,0.872,0.863,0.843,0.827,0.03724,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.813,0.76,0.838,0.804,0.06682,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,2,5,,0.0,0,0,0,0,0,0.0,0,0,0.796,0.732,0.838,0.794,0.00096,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,21,0,0,0.1,120,0,0,0,0,0.0,0,0,0.958,0.957,0.838,0.847,0.41517,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,17,minkowski,0,0,0.0,0,0,0.824,0.814,0.838,0.822,0.00203,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,2,11,,0.0,0,0,0,0,0,0.0,0,0,0.797,0.736,0.832,0.779,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,poly,0.809,0.778,0.832,0.808,0.00704,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,3,0,0,0.1,20,0,0,0,0,0.0,0,0,0.865,0.85,0.832,0.814,0.02178,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,200,0,0.82,0.806,0.832,0.812,0.01562,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,3,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.831,0.8,0.832,0.8,0.06882,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.806,0.78,0.827,0.81,0.01557,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.831,0.793,0.827,0.792,0.01152,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,17,log2,0.0,0,0,0,0,0,0.0,0,0,0.782,0.768,0.827,0.819,0.00103,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.75,0.642,0.827,0.749,0.01,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,13,euclidean,0,0,0.0,0,0,0.858,0.85,0.827,0.822,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.813,0.779,0.822,0.806,0.00801,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.908,0.905,0.822,0.818,0.00103,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.817,0.768,0.822,0.775,0.06782,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,2,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.788,0.749,0.822,0.798,0.001,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.799,0.774,0.822,0.807,0.0,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,11,chebyshev,0,0,0.0,0,0,0.868,0.86,0.817,0.81,0.00203,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,poly,0.814,0.791,0.817,0.786,0.00802,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.819,0.778,0.817,0.759,0.06882,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.798,0.767,0.817,0.797,0.0,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.802,0.742,0.812,0.757,0.06782,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.81,0.78,0.812,0.785,0.00698,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.786,0.773,0.812,0.801,0.00096,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.818,0.798,0.812,0.793,0.0,41,2,954,7,29644,5.35415,1.13942
Gradient Boosting,0,16,0,0,0.1,290,0,0,0,0,0.0,0,0,0.965,0.964,0.806,0.806,0.93671,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.822,0.774,0.806,0.761,0.06882,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.802,0.772,0.801,0.775,0.00399,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.895,0.891,0.801,0.796,0.00096,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.785,0.71,0.801,0.73,0.06582,41,2,954,7,29644,5.35415,1.13942
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.789,0.792,0.801,0.808,0.004,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,sigmoid,0.768,0.733,0.801,0.778,0.01199,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.767,0.776,0.801,0.807,0.00097,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.758,0.653,0.796,0.705,0.06782,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.807,0.776,0.796,0.767,0.0,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,rbf,0.789,0.734,0.796,0.73,0.01003,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.768,0.778,0.796,0.801,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,poly,0.822,0.797,0.791,0.766,0.00703,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.792,0.78,0.791,0.77,0.001,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.811,0.792,0.791,0.755,0.0,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.759,0.655,0.791,0.698,0.06682,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,sigmoid,0.781,0.75,0.785,0.757,0.01094,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.771,0.78,0.785,0.79,0.00104,41,2,954,7,29644,5.35415,1.13942
K Nearest Neighbors,0,0,0,0,0.0,0,10,chebyshev,0,0,0.0,0,0,0.885,0.878,0.78,0.749,0.00204,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.809,0.788,0.78,0.737,0.0,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,rbf,0.761,0.658,0.78,0.684,0.01101,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.761,0.658,0.78,0.684,0.06782,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.763,0.66,0.775,0.677,0.00103,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,950,0,0.814,0.791,0.775,0.753,0.00816,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.763,0.66,0.775,0.677,0.06782,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.764,0.662,0.77,0.669,0.07081,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.775,0.781,0.77,0.788,0.002,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,linear,0.764,0.662,0.77,0.669,0.00695,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1600,0,0.803,0.774,0.764,0.732,0.00399,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.765,0.664,0.764,0.662,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.765,0.664,0.764,0.662,0.06682,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1850,0,0.83,0.814,0.759,0.73,0.00299,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,7,log2,0.0,70,0,0,0,0,0.0,0,0,0.767,0.665,0.759,0.655,0.09674,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.779,0.786,0.754,0.77,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,linear,0.82,0.799,0.754,0.72,0.00595,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.769,0.669,0.749,0.641,0.001,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,sigmoid,0.769,0.669,0.749,0.641,0.01193,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.769,0.669,0.749,0.641,0.06682,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.4,250,0,0.844,0.832,0.749,0.728,0.01562,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.793,0.77,0.743,0.73,0.001,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.7,1600,0,0.837,0.828,0.743,0.736,0.0,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,2,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.818,0.762,0.743,0.67,0.06782,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,sigmoid,0.771,0.671,0.743,0.634,0.01396,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.772,0.673,0.738,0.627,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,5,log2,0.0,70,0,0,0,0,0.0,0,0,0.772,0.673,0.738,0.627,0.09574,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.2,1500,0,0.84,0.829,0.738,0.708,0.00698,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.772,0.673,0.738,0.627,0.00698,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,rbf,0.773,0.674,0.733,0.62,0.00905,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.784,0.791,0.733,0.747,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.773,0.674,0.733,0.62,0.06582,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,1.0,350,0,0.841,0.829,0.733,0.725,0.0,41,2,954,7,29644,5.35415,1.13942
Logistic Regression,0,0,0,0,0.0,0,0,0,liblinear,l1,0.2,1700,0,0.827,0.813,0.728,0.699,0.00199,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,5,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.775,0.676,0.728,0.613,0.11769,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,linear,0.775,0.676,0.728,0.613,0.006,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.776,0.678,0.723,0.606,0.00799,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,7,log2,0.0,90,0,0,0,0,0.0,0,0,0.776,0.678,0.723,0.606,0.12467,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.777,0.68,0.717,0.599,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,13,sqrt,0.0,170,0,0,0,0,0.0,0,0,0.777,0.68,0.717,0.599,0.2244,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.22,0,sigmoid,0.735,0.717,0.717,0.689,0.01197,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.779,0.682,0.712,0.592,0.06682,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.18,0,linear,0.779,0.682,0.712,0.592,0.00598,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,19,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.78,0.683,0.707,0.585,0.1486,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,linear,0.78,0.683,0.707,0.585,0.006,41,2,954,7,29644,5.35415,1.13942
Decision Tree,gini,1,17,auto,0.0,0,0,0,0,0,0.0,0,0,0.78,0.683,0.707,0.585,0.001,41,2,954,7,29644,5.35415,1.13942
Random Forest,gini,1,3,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.781,0.685,0.702,0.579,0.13963,41,2,954,7,29644,5.35415,1.13942
SVC,0,0,0,0,0.0,0,0,0,0,0,0.52,0,sigmoid,0.708,0.697,0.702,0.682,0.012,41,2,954,7,29644,5.35415,1.13942
Decision Tree,entropy,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.781,0.685,0.702,0.579,0.001,41,2,954,7,29644,5.35415,1.13942
