model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0.0,0,0,0,0,0,1.6,0,poly,0.955,0.951,0.944,0.939,0.61785,11,3,7999,21,840687,61.249,38.04308
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.94,0.934,0.944,0.939,0.64594,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.94,0.932,0.944,0.936,0.14113,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,3,1,,0.0,0,0,0,0,0,0.0,0,0,0.939,0.933,0.944,0.938,0.01795,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,7,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.963,0.961,0.943,0.937,0.17506,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.9,0,poly,0.957,0.954,0.942,0.937,0.61436,11,3,7999,21,840687,61.249,38.04308
Gradient Boosting,0,3,0,0,0.1,30,0,0,0,0,0.0,0,0,0.954,0.951,0.942,0.937,1.99856,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,5,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.946,0.939,0.941,0.934,0.12452,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,3,9,,0.0,0,0,0,0,0,0.0,0,0,0.933,0.928,0.94,0.935,0.02094,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,6,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.95,0.945,0.94,0.931,0.17054,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.2,0,poly,0.952,0.948,0.939,0.934,0.56449,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,3,5,,0.0,0,0,0,0,0,0.0,0,0,0.941,0.935,0.939,0.932,0.01899,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.0,0,poly,0.95,0.946,0.938,0.933,0.54354,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.937,0.928,0.938,0.929,0.12153,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,7,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.953,0.948,0.937,0.929,0.16612,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,3,8,,0.0,0,0,0,0,0,0.0,0,0,0.942,0.936,0.936,0.928,0.01696,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.2,0,rbf,0.946,0.941,0.936,0.927,0.46077,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,3,3,,0.0,0,0,0,0,0,0.0,0,0,0.94,0.932,0.935,0.927,0.01995,11,3,7999,21,840687,61.249,38.04308
Gradient Boosting,0,3,0,0,0.2,10,0,0,0,0,0.0,0,0,0.95,0.946,0.935,0.93,0.7995,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,5,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.947,0.941,0.935,0.927,0.19574,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.935,0.925,0.934,0.922,0.12026,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.942,0.934,0.933,0.925,0.16309,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,3,3,,0.0,0,0,0,0,0,0.0,0,0,0.943,0.937,0.932,0.926,0.01795,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,poly,0.94,0.934,0.932,0.923,0.4877,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.7,0,rbf,0.937,0.929,0.931,0.921,0.43883,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,5,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.944,0.937,0.931,0.921,0.13105,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,rbf,0.932,0.922,0.93,0.92,0.46675,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.93,0.918,0.929,0.916,0.14405,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,3,8,,0.0,0,0,0,0,0,0.0,0,0,0.935,0.928,0.929,0.922,0.02194,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,1.7,0,poly,0.956,0.953,0.928,0.922,0.57701,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.943,0.936,0.928,0.92,0.15606,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,17,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.934,0.924,0.927,0.913,0.20786,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.8,0,poly,0.948,0.943,0.927,0.919,0.46575,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,poly,0.936,0.929,0.926,0.915,0.40492,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,7,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.958,0.955,0.925,0.916,0.16567,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,poly,0.945,0.939,0.924,0.917,0.49468,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,5,13,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.948,0.941,0.924,0.913,0.26397,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.917,0.918,0.923,0.922,0.00396,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,17,log2,0.0,110,0,0,0,0,0.0,0,0,0.92,0.901,0.922,0.903,0.29081,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,rbf,0.93,0.919,0.922,0.909,0.52062,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,rbf,0.923,0.909,0.921,0.906,0.46376,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,5,log2,0.0,110,0,0,0,0,0.0,0,0,0.928,0.913,0.921,0.904,0.30285,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,19,log2,0.0,250,0,0,0,0,0.0,0,0,0.918,0.898,0.92,0.902,0.69032,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.911,0.891,0.919,0.897,0.001,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,4,,0.0,0,0,0,0,0,0.0,0,0,0.919,0.919,0.918,0.918,0.01097,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,3,,0.0,0,0,0,0,0,0.0,0,0,0.918,0.918,0.917,0.919,0.01097,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,9,minkowski,0,0,0.0,0,0,0.92,0.907,0.917,0.903,0.001,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1900,0,0.9,0.882,0.917,0.905,0.12497,11,3,7999,22,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,rbf,0.927,0.914,0.916,0.899,0.47473,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.914,0.893,0.914,0.895,0.48071,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.916,0.917,0.914,0.914,0.01297,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.913,0.892,0.914,0.889,0.14711,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,9,,0.0,0,0,0,0,0,0.0,0,0,0.915,0.916,0.913,0.916,0.01197,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.934,0.926,0.913,0.9,0.36901,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.914,0.893,0.913,0.888,0.11956,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.908,0.883,0.912,0.885,0.14352,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.905,0.878,0.912,0.882,0.001,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,2,15,auto,0.0,0,0,0,0,0,0.0,0,0,0.904,0.907,0.911,0.914,0.00299,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,18,minkowski,0,0,0.0,0,0,0.908,0.884,0.911,0.889,0.001,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1300,0,0.901,0.881,0.911,0.894,0.10935,11,3,7999,22,840687,61.249,38.04308
Decision Tree,gini,2,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.921,0.921,0.91,0.909,0.00395,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.919,0.9,0.909,0.885,0.14713,11,3,7999,21,840687,61.249,38.04308
Decision Tree,entropy,2,7,,0.0,0,0,0,0,0,0.0,0,0,0.908,0.911,0.909,0.914,0.01396,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,linear,0.905,0.883,0.908,0.889,0.39694,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.902,0.882,0.908,0.891,0.14059,11,3,7999,22,840687,61.249,38.04308
Random Forest ,gini,4,7,log2,0.0,70,0,0,0,0,0.0,0,0,0.915,0.893,0.907,0.88,0.24252,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,12,,0.0,0,0,0,0,0,0.0,0,0,0.922,0.922,0.906,0.906,0.01197,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.923,0.911,0.906,0.889,0.001,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,2,19,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.88,0.824,0.906,0.862,0.18188,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.904,0.884,0.906,0.887,0.10935,11,3,7999,22,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,poly,0.925,0.913,0.906,0.886,0.36502,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.907,0.878,0.905,0.873,0.17407,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.881,0.825,0.905,0.86,0.00399,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,12,minkowski,0,0,0.0,0,0,0.91,0.886,0.904,0.88,0.00199,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,linear,0.904,0.883,0.904,0.887,0.34807,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.913,0.894,0.903,0.877,0.001,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,1,9,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.881,0.826,0.903,0.857,0.28565,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.933,0.924,0.902,0.888,0.001,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,11,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.925,0.908,0.902,0.875,0.19963,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,2,11,,0.0,0,0,0,0,0,0.0,0,0,0.923,0.923,0.901,0.901,0.01193,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.921,0.904,0.901,0.875,0.00199,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,4,1,log2,0.0,70,0,0,0,0,0.0,0,0,0.926,0.91,0.9,0.874,0.21379,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,3,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.909,0.881,0.899,0.865,0.15754,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.905,0.885,0.899,0.876,0.10935,11,3,7999,22,840687,61.249,38.04308
Random Forest ,gini,1,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.882,0.827,0.898,0.85,0.14455,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.915,0.895,0.898,0.868,0.001,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.882,0.827,0.898,0.85,0.002,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,14,manhattan,0,0,0.0,0,0,0.904,0.873,0.897,0.857,0.00199,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.883,0.828,0.897,0.848,0.00199,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.903,0.882,0.897,0.875,0.12497,11,3,7999,22,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.9,0,linear,0.906,0.889,0.897,0.873,0.37001,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.909,0.889,0.896,0.869,0.00199,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.883,0.829,0.895,0.845,0.14855,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,14,chebyshev,0,0,0.0,0,0,0.907,0.88,0.894,0.863,0.002,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1050,0,0.907,0.889,0.893,0.868,0.18746,11,3,7999,22,840687,61.249,38.04308
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.884,0.829,0.893,0.843,0.00296,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,linear,0.903,0.872,0.892,0.858,0.30917,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.932,0.923,0.892,0.877,0.001,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1100,0,0.908,0.891,0.891,0.87,0.15621,11,3,7999,22,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.89,0.843,0.891,0.844,0.47273,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.884,0.83,0.891,0.839,0.12353,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,16,euclidean,0,0,0.0,0,0,0.912,0.889,0.891,0.859,0.001,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,1,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.885,0.831,0.889,0.836,0.1076,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.885,0.831,0.889,0.837,0.00397,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.7,300,0,0.91,0.895,0.889,0.867,0.17183,11,3,7999,22,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,linear,0.909,0.893,0.886,0.863,0.33111,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.909,0.89,0.886,0.862,0.14059,11,3,7999,22,840687,61.249,38.04308
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.886,0.833,0.884,0.829,0.00598,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,sag,l2,0.5,150,0,0.911,0.896,0.884,0.859,0.12497,11,3,7999,22,840687,61.249,38.04308
Random Forest ,gini,1,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.886,0.833,0.883,0.828,0.1491,11,3,7999,21,840687,61.249,38.04308
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.925,0.916,0.882,0.866,0.001,11,3,7999,21,840687,61.249,38.04308
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,1.0,1600,0,0.912,0.897,0.881,0.86,0.17184,11,3,7999,22,840687,61.249,38.04308
Random Forest ,gini,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.887,0.834,0.88,0.824,0.10448,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,sigmoid,0.884,0.853,0.88,0.847,0.48869,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.887,0.834,0.879,0.822,0.00199,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.888,0.835,0.878,0.82,0.00199,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.888,0.835,0.876,0.818,0.09612,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,2,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.889,0.836,0.873,0.814,0.18304,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.889,0.837,0.872,0.813,0.00599,11,3,7999,21,840687,61.249,38.04308
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,sigmoid,0.862,0.844,0.869,0.849,0.48271,11,3,7999,21,840687,61.249,38.04308
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.844,0.857,0.869,0.879,0.006,11,3,7999,21,840687,61.249,38.04308
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.89,0.838,0.869,0.809,0.00299,11,3,7999,21,840687,61.249,38.04308
Random Forest ,gini,1,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.89,0.838,0.868,0.807,0.15209,11,3,7999,21,840687,61.249,38.04308
