model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,poly,0.715,0.715,0.746,0.751,0.03567,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,rbf,0.7,0.692,0.743,0.732,0.03594,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,2000,0,0.694,0.677,0.743,0.732,0.01567,30,2,1340,22,120949,42.04154,21.56108
Random Forest ,gini,17,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.962,0.962,0.743,0.74,0.0753,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,2,12,,0.0,0,0,0,0,0,0.0,0,0,0.692,0.676,0.743,0.727,0.00299,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1250,0,0.69,0.676,0.739,0.733,0.0,30,2,1340,22,120949,42.04154,21.56108
Decision Tree,gini,1,14,,0.0,0,0,0,0,0,0.0,0,0,0.667,0.671,0.739,0.741,0.00194,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,7,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.862,0.861,0.739,0.736,0.07138,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,3,19,,0.0,0,0,0,0,0,0.0,0,0,0.707,0.697,0.735,0.719,0.00402,30,2,1340,21,120949,42.04154,21.56108
Gradient Boosting,0,5,0,0,0.1,30,0,0,0,0,0.0,0,0,0.912,0.911,0.735,0.73,0.234,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,poly,0.708,0.706,0.735,0.728,0.02693,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,19,manhattan,0,0,0.0,0,0,0.717,0.708,0.735,0.73,0.00299,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,1,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.687,0.665,0.735,0.718,0.06444,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1600,0,0.696,0.681,0.731,0.721,0.0,30,2,1340,22,120949,42.04154,21.56108
Random Forest ,gini,1,14,log2,0.0,50,0,0,0,0,0.0,0,0,0.693,0.674,0.731,0.711,0.0644,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,9,minkowski,0,0,0.0,0,0,0.725,0.721,0.728,0.729,0.00103,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,1,18,,0.0,0,0,0,0,0,0.0,0,0,0.67,0.674,0.728,0.731,0.00198,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.692,0.673,0.728,0.707,0.02394,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,2,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.708,0.701,0.728,0.717,0.06414,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1200,0,0.697,0.681,0.728,0.715,0.01567,30,2,1340,22,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.757,0.758,0.724,0.724,0.00103,30,2,1340,21,120949,42.04154,21.56108
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.83,0.823,0.724,0.714,0.093,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,1,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.671,0.675,0.724,0.726,0.00099,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,12,manhattan,0,0,0.0,0,0,0.731,0.729,0.72,0.713,0.00199,30,2,1340,21,120949,42.04154,21.56108
Gradient Boosting,0,3,0,0,0.1,110,0,0,0,0,0.0,0,0,0.873,0.872,0.72,0.714,0.45464,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.699,0.682,0.72,0.704,0.0,30,2,1340,22,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,rbf,0.718,0.712,0.72,0.713,0.03697,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,2,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.697,0.689,0.72,0.714,0.00199,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,1,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.701,0.69,0.72,0.713,0.06347,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,2,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.714,0.704,0.716,0.715,0.06712,30,2,1340,21,120949,42.04154,21.56108
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.698,0.686,0.716,0.698,0.01562,30,2,1340,22,120949,42.04154,21.56108
Gradient Boosting,0,3,0,0,0.1,30,0,0,0,0,0.0,0,0,0.793,0.789,0.716,0.714,0.139,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.717,0.712,0.716,0.714,0.03391,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,2,18,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.71,0.703,0.713,0.706,0.06582,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,2,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.695,0.698,0.713,0.712,0.001,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,9,euclidean,0,0,0.0,0,0,0.747,0.742,0.713,0.703,0.001,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,rbf,0.698,0.675,0.713,0.699,0.03593,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,2,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.715,0.709,0.709,0.707,0.06356,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,12,euclidean,0,0,0.0,0,0,0.748,0.748,0.709,0.708,0.001,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,poly,0.712,0.709,0.709,0.707,0.02802,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,2,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.705,0.699,0.705,0.703,0.06584,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.775,0.772,0.705,0.699,0.001,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,rbf,0.707,0.7,0.705,0.693,0.03511,30,2,1340,21,120949,42.04154,21.56108
Decision Tree,gini,2,10,,0.0,0,0,0,0,0,0.0,0,0,0.702,0.682,0.701,0.693,0.00199,30,2,1340,21,120949,42.04154,21.56108
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.716,0.699,0.701,0.692,0.02493,30,2,1340,21,120949,42.04154,21.56108
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.681,0.662,0.701,0.686,0.06731,30,2,1340,21,120949,42.04154,21.56108
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.754,0.756,0.701,0.704,0.001,30,2,1340,21,120949,42.04154,21.56108
