model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest,gini,15,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.913,0.914,0.798,0.799,0.79488,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.892,0.893,0.797,0.799,0.71708,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.897,0.897,0.796,0.798,0.69514,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.895,0.896,0.795,0.796,0.69813,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.88,0.881,0.792,0.794,0.71908,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.894,0.895,0.791,0.792,0.59341,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.89,0.891,0.79,0.792,0.60239,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,12,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.87,0.871,0.789,0.791,0.59641,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,12,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.871,0.872,0.788,0.79,0.68916,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,16,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.908,0.909,0.787,0.789,0.66622,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,12,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.853,0.854,0.786,0.788,0.66622,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,14,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.899,0.899,0.785,0.787,0.66223,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,12,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.863,0.865,0.784,0.787,0.56649,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.844,0.846,0.781,0.783,0.61635,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.834,0.836,0.78,0.782,0.5994,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,26,2,,0.0,0,0,0,0,0,0.0,0,0,0.991,0.99,0.78,0.779,0.58547,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.841,0.843,0.779,0.781,0.52859,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,27,1,,0.0,0,0,0,0,0,0.0,0,0,0.999,0.999,0.779,0.778,0.54754,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,37,2,,0.0,0,0,0,0,0,0.0,0,0,1.0,1.0,0.778,0.778,0.5625,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.843,0.844,0.778,0.78,0.61735,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,13,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.884,0.885,0.777,0.78,0.60339,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,24,1,,0.0,0,0,0,0,0,0.0,0,0,0.997,0.997,0.777,0.777,0.5346,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.837,0.839,0.776,0.778,0.66023,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,28,5,,0.0,0,0,0,0,0,0.0,0,0,0.98,0.98,0.776,0.776,0.55551,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,24,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.972,0.972,0.775,0.775,0.14162,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,10,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.811,0.813,0.775,0.778,0.45977,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,25,4,,0.0,0,0,0,0,0,0.0,0,0,0.986,0.986,0.774,0.774,0.59939,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,10,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.818,0.82,0.774,0.777,0.55552,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,20,3,,0.0,0,0,0,0,0,0.0,0,0,0.969,0.969,0.773,0.773,0.48769,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,10,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.821,0.823,0.773,0.775,0.53158,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.799,0.801,0.772,0.775,0.42586,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,23,3,,0.0,0,0,0,0,0,0.0,0,0,0.979,0.979,0.772,0.773,0.57941,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,11,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.835,0.836,0.771,0.773,0.68118,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,19,1,,0.0,0,0,0,0,0,0.0,0,0,0.963,0.963,0.771,0.771,0.50266,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,20,6,,0.0,0,0,0,0,0,0.0,0,0,0.956,0.956,0.77,0.769,0.52457,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.792,0.795,0.769,0.772,0.49767,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,22,1,,0.0,0,0,0,0,0,0.0,0,0,0.97,0.971,0.769,0.77,0.56848,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.795,0.797,0.768,0.77,0.49966,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,20,6,,0.0,0,0,0,0,0,0.0,0,0,0.942,0.942,0.768,0.768,0.56948,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,21,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.96,0.96,0.767,0.767,0.12071,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,16,4,,0.0,0,0,0,0,0,0.0,0,0,0.908,0.908,0.766,0.767,0.44481,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.794,0.797,0.766,0.768,0.50066,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,18,1,,0.0,0,0,0,0,0,0.0,0,0,0.949,0.949,0.765,0.764,0.49667,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.801,0.803,0.765,0.768,0.50565,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,8,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.782,0.784,0.764,0.767,0.49468,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,17,5,,0.0,0,0,0,0,0,0.0,0,0,0.931,0.931,0.764,0.764,0.47473,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.802,0.804,0.763,0.765,0.43185,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,15,7,,0.0,0,0,0,0,0,0.0,0,0,0.888,0.889,0.762,0.763,0.4498,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,9,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.796,0.799,0.762,0.765,0.49867,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,14,1,,0.0,0,0,0,0,0,0.0,0,0,0.871,0.871,0.761,0.761,0.42486,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,8,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.78,0.783,0.76,0.763,0.45478,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,16,1,,0.0,0,0,0,0,0,0.0,0,0,0.912,0.912,0.76,0.76,0.43684,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,15,2,,0.0,0,0,0,0,0,0.0,0,0,0.87,0.87,0.759,0.76,0.47074,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,7,17,log2,0.0,50,0,0,0,0,0.0,0,0,0.763,0.765,0.759,0.761,0.33411,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,16,7,,0.0,0,0,0,0,0,0.0,0,0,0.881,0.881,0.758,0.758,0.48869,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,8,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.781,0.784,0.758,0.76,0.46177,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,8,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.778,0.781,0.757,0.76,0.46177,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,12,9,,0.0,0,0,0,0,0,0.0,0,0,0.823,0.824,0.757,0.758,0.3361,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,14,17,,0.0,0,0,0,0,0,0.0,0,0,0.845,0.846,0.756,0.756,0.38996,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,10,7,,0.0,0,0,0,0,0,0.0,0,0,0.792,0.793,0.755,0.757,0.28226,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,10,11,,0.0,0,0,0,0,0,0.0,0,0,0.789,0.79,0.754,0.755,0.28226,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,7,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.766,0.769,0.754,0.756,0.33112,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,11,10,,0.0,0,0,0,0,0,0.0,0,0,0.8,0.8,0.753,0.753,0.36303,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,7,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.768,0.771,0.753,0.756,0.34209,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,6,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.755,0.758,0.752,0.754,0.34508,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,7,10,,0.0,0,0,0,0,0,0.0,0,0,0.754,0.756,0.752,0.754,0.23338,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,9,1,,0.0,0,0,0,0,0,0.0,0,0,0.768,0.769,0.751,0.752,0.2852,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,7,18,,0.0,0,0,0,0,0,0.0,0,0,0.755,0.757,0.75,0.752,0.22042,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,6,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.757,0.759,0.75,0.752,0.2982,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,5,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.744,0.746,0.749,0.751,0.28823,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,6,7,,0.0,0,0,0,0,0,0.0,0,0,0.745,0.747,0.749,0.752,0.1875,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,6,14,,0.0,0,0,0,0,0,0.0,0,0,0.748,0.75,0.748,0.75,0.20642,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,6,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.754,0.757,0.748,0.751,0.2982,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,950,0,0.739,0.742,0.747,0.751,0.24734,1,2,55692,28,6373622,1078.1662,608.67035
Decision Tree,gini,5,6,,0.0,0,0,0,0,0,0.0,0,0,0.74,0.742,0.747,0.748,0.14564,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,5,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.749,0.752,0.747,0.75,0.31516,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,7,16,,0.0,0,0,0,0,0,0.0,0,0,0.758,0.759,0.746,0.748,0.23139,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,5,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.75,0.753,0.746,0.748,0.35405,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,4,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.738,0.741,0.745,0.748,0.24036,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,5,8,,0.0,0,0,0,0,0,0.0,0,0,0.741,0.743,0.743,0.745,0.13962,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,4,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.74,0.742,0.743,0.744,0.25233,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,5,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.748,0.751,0.742,0.745,0.31516,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,4,3,,0.0,0,0,0,0,0,0.0,0,0,0.738,0.741,0.742,0.745,0.11668,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.74,0.743,0.742,0.745,0.22635,1,2,55692,28,6373622,1078.1662,608.67035
Random Forest,gini,3,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.731,0.733,0.741,0.743,0.29122,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,4,8,,0.0,0,0,0,0,0,0.0,0,0,0.736,0.738,0.741,0.743,0.13368,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.742,0.745,0.741,0.744,0.18845,1,2,55692,28,6373622,1078.1662,608.67035
Decision Tree,gini,4,10,,0.0,0,0,0,0,0,0.0,0,0,0.735,0.74,0.74,0.745,0.16356,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.741,0.744,0.74,0.742,0.29219,1,2,55692,28,6373622,1078.1662,608.67035
Random Forest,gini,4,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.742,0.744,0.74,0.742,0.57447,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,5,5,,0.0,0,0,0,0,0,0.0,0,0,0.743,0.747,0.739,0.742,0.14365,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,4,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.73,0.733,0.738,0.742,0.03095,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,4,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.741,0.744,0.738,0.741,0.25432,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,19,manhattan,0,0,0.0,0,0,0.775,0.776,0.737,0.738,0.00598,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.734,0.736,0.737,0.738,0.2264,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1900,0,0.744,0.747,0.737,0.74,0.2603,1,2,55692,28,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,20,manhattan,0,0,0.0,0,0,0.771,0.769,0.736,0.734,0.005,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.727,0.727,0.736,0.736,0.21642,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,18,manhattan,0,0,0.0,0,0,0.774,0.772,0.734,0.732,0.00598,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,4,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.739,0.74,0.734,0.736,0.31416,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.9,550,0,0.747,0.749,0.733,0.736,0.8228,1,2,55692,28,6373622,1078.1662,608.67035
Random Forest,gini,3,15,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.736,0.737,0.733,0.735,0.21343,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,13,manhattan,0,0,0.0,0,0,0.784,0.784,0.732,0.733,0.00498,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.732,0.733,0.732,0.733,0.25232,1,2,55692,27,6373622,1078.1662,608.67035
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1000,0,0.743,0.746,0.732,0.736,0.25428,1,2,55692,28,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,13,euclidean,0,0,0.0,0,0,0.776,0.777,0.731,0.732,0.00499,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,14,manhattan,0,0,0.0,0,0,0.78,0.777,0.73,0.727,0.005,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.733,0.734,0.73,0.732,0.21342,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.728,0.727,0.73,0.729,0.014,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,19,,0.0,0,0,0,0,0,0.0,0,0,0.725,0.722,0.729,0.725,0.06286,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.73,0.73,0.728,0.728,0.27828,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,3,,0.0,0,0,0,0,0,0.0,0,0,0.719,0.71,0.728,0.719,0.06383,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,11,manhattan,0,0,0.0,0,0,0.793,0.793,0.728,0.728,0.00595,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,2,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.725,0.721,0.727,0.723,0.18251,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,10,manhattan,0,0,0.0,0,0,0.791,0.787,0.726,0.72,0.00499,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,4,11,log2,0.0,50,0,0,0,0,0.0,0,0,0.735,0.735,0.726,0.726,0.23437,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.729,0.728,0.725,0.723,0.06483,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.729,0.73,0.725,0.726,0.19548,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,11,euclidean,0,0,0.0,0,0,0.779,0.779,0.725,0.726,0.00499,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,6,,0.0,0,0,0,0,0,0.0,0,0,0.723,0.717,0.724,0.718,0.07181,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,16,minkowski,0,0,0.0,0,0,0.769,0.767,0.724,0.722,0.00598,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,entropy,2,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.716,0.714,0.723,0.721,0.014,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.835,0.835,0.723,0.721,0.00597,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,2,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.721,0.718,0.723,0.72,0.17852,1,2,55692,27,6373622,1078.1662,608.67035
Random Forest,gini,3,1,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.737,0.738,0.722,0.723,0.46077,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,15,,0.0,0,0,0,0,0,0.0,0,0,0.727,0.723,0.722,0.718,0.06981,1,2,55692,27,6373622,1078.1662,608.67035
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.785,0.78,0.721,0.714,0.00695,1,2,55692,27,6373622,1078.1662,608.67035
Decision Tree,gini,2,13,,0.0,0,0,0,0,0,0.0,0,0,0.724,0.717,0.721,0.715,0.06586,1,2,55692,27,6373622,1078.1662,608.67035
