model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Gradient Boosting,0,3,0,0,0.1,170,0,0,0,0,0.0,0,0,0.869,0.862,0.842,0.833,0.61666,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.71,0,poly,0.803,0.789,0.839,0.826,0.04989,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,3,4,,0.0,0,0,0,0,0,0.0,0,0,0.835,0.825,0.839,0.828,0.00199,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,5,0,0,0.1,130,0,0,0,0,0.0,0,0,0.935,0.933,0.839,0.83,0.6254,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,3,0,0,0.1,290,0,0,0,0,0.0,0,0,0.89,0.885,0.837,0.834,0.82672,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,3,18,log2,0.0,50,0,0,0,0,0.0,0,0,0.824,0.811,0.834,0.823,0.06596,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,3,1,,0.0,0,0,0,0,0,0.0,0,0,0.836,0.826,0.834,0.822,0.00199,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,1.57,0,rbf,0.801,0.786,0.834,0.826,0.05589,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,3,0,0,0.1,230,0,0,0,0,0.0,0,0,0.877,0.872,0.834,0.825,0.63693,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,20,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.781,0.756,0.832,0.812,0.06446,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,7,0,0,0.1,10,0,0,0,0,0.0,0,0,0.862,0.853,0.832,0.821,0.06078,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,3,0,0,0.1,10,0,0,0,0,0.0,0,0,0.838,0.827,0.829,0.82,0.02867,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l1,0.3,1600,0,0.752,0.732,0.829,0.817,0.0,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,18,log2,0.0,50,0,0,0,0,0.0,0,0,0.823,0.81,0.829,0.814,0.06677,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,1.53,0,poly,0.815,0.803,0.829,0.817,0.06985,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.777,0.751,0.827,0.814,0.00098,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.828,0.814,0.827,0.815,0.06645,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,3,0,0,0.2,30,0,0,0,0,0.0,0,0,0.844,0.833,0.827,0.818,0.1383,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.73,0,rbf,0.78,0.759,0.824,0.811,0.05183,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,1650,0,0.765,0.748,0.824,0.817,0.01562,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,10,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.834,0.824,0.824,0.811,0.06722,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,7,0,0,0.1,30,0,0,0,0,0.0,0,0,0.893,0.888,0.824,0.818,0.21324,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.778,0.753,0.822,0.806,0.00203,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.829,0.817,0.822,0.807,0.06705,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,9,0,0,0.1,30,0,0,0,0,0.0,0,0,0.934,0.932,0.822,0.816,0.40794,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,poly,0.785,0.766,0.822,0.807,0.04002,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,5,0,0,0.1,110,0,0,0,0,0.0,0,0,0.917,0.914,0.819,0.81,0.52594,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,1,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.779,0.754,0.819,0.804,0.001,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.23,0,poly,0.787,0.767,0.819,0.802,0.04299,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,2,14,log2,0.0,50,0,0,0,0,0.0,0,0,0.779,0.754,0.819,0.804,0.0651,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.59,0,poly,0.795,0.778,0.817,0.803,0.05396,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,14,euclidean,0,0,0.0,0,0,0.784,0.77,0.817,0.805,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.78,0.755,0.817,0.799,0.00099,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,7,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.843,0.834,0.817,0.8,0.06982,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,7,0,0,0.1,90,0,0,0,0,0.0,0,0,0.963,0.962,0.814,0.808,0.59377,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,16,manhattan,0,0,0.0,0,0,0.794,0.778,0.814,0.804,0.00303,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.835,0.824,0.814,0.796,0.06716,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,9,log2,0.0,0,0,0,0,0,0.0,0,0,0.781,0.756,0.812,0.794,0.00199,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,10,log2,0.0,50,0,0,0,0,0.0,0,0,0.765,0.733,0.812,0.787,0.06414,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,7,0,0,0.1,50,0,0,0,0,0.0,0,0,0.93,0.927,0.812,0.804,0.3947,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,rbf,0.764,0.744,0.812,0.795,0.05984,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,9,0,0,0.1,10,0,0,0,0,0.0,0,0,0.892,0.887,0.809,0.801,0.11283,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,newton-cg,l2,0.2,1500,0,0.754,0.733,0.809,0.798,0.02194,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,poly,0.777,0.757,0.809,0.792,0.03698,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,5,,0.0,0,0,0,0,0,0.0,0,0,0.782,0.756,0.809,0.794,0.00203,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,4,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.809,0.791,0.809,0.791,0.06625,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,18,manhattan,0,0,0.0,0,0,0.788,0.774,0.809,0.798,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.782,0.758,0.807,0.788,0.06284,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,7,0,0,0.1,70,0,0,0,0,0.0,0,0,0.952,0.951,0.804,0.798,0.59696,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,14,manhattan,0,0,0.0,0,0,0.805,0.792,0.804,0.792,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,2,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.784,0.76,0.804,0.785,0.06506,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.28,0,poly,0.792,0.775,0.804,0.787,0.0429,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.783,0.759,0.804,0.784,0.001,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.759,0.739,0.802,0.789,0.0,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.57,0,poly,0.809,0.795,0.802,0.789,0.046,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,18,euclidean,0,0,0.0,0,0,0.79,0.777,0.799,0.786,0.00403,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,5,0,0,0.1,10,0,0,0,0,0.0,0,0,0.852,0.842,0.799,0.784,0.04024,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.784,0.762,0.799,0.772,0.001,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,1150,0,0.763,0.746,0.796,0.783,0.0,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1050,0,0.755,0.734,0.794,0.779,0.0,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.18,0,poly,0.791,0.773,0.794,0.775,0.04392,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.785,0.761,0.794,0.775,0.06528,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,4,log2,0.0,0,0,0,0,0,0.0,0,0,0.785,0.761,0.794,0.776,0.001,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,4,,0.0,0,0,0,0,0,0.0,0,0,0.786,0.762,0.791,0.772,0.00101,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,8,euclidean,0,0,0.0,0,0,0.8,0.786,0.791,0.777,0.00297,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,11,0,0,0.1,50,0,0,0,0,0.0,0,0,0.997,0.997,0.791,0.787,0.82834,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,2,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.787,0.764,0.791,0.768,0.06586,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.24,0,rbf,0.765,0.743,0.791,0.773,0.05209,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,linear,0.742,0.718,0.789,0.768,0.02893,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,800,0,0.762,0.743,0.789,0.772,0.0,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,14,chebyshev,0,0,0.0,0,0,0.782,0.765,0.789,0.771,0.00302,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.787,0.764,0.789,0.763,0.001,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.791,0.767,0.789,0.766,0.06383,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.767,0.749,0.786,0.77,0.0,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,15,0,0,0.1,10,0,0,0,0,0.0,0,0,0.989,0.989,0.786,0.784,0.20379,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.17,0,rbf,0.762,0.741,0.786,0.769,0.05291,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.812,0.805,0.786,0.782,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.788,0.766,0.784,0.758,0.001,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,poly,0.784,0.765,0.784,0.764,0.03889,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,9,manhattan,0,0,0.0,0,0,0.808,0.8,0.784,0.776,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.802,0.789,0.781,0.768,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.789,0.765,0.781,0.759,0.06876,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,13,0,0,0.1,30,0,0,0,0,0.0,0,0,0.991,0.991,0.781,0.775,0.5004,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.744,0.72,0.781,0.76,0.03989,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.789,0.767,0.779,0.749,0.00099,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.799,0.785,0.779,0.768,0.00402,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.806,0.79,0.779,0.757,0.041,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.771,0.752,0.776,0.755,0.05086,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,6,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.79,0.767,0.776,0.75,0.0651,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.79,0.768,0.776,0.749,0.001,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,5,manhattan,0,0,0.0,0,0,0.835,0.829,0.776,0.768,0.00298,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.821,0.816,0.774,0.765,0.003,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,linear,0.746,0.722,0.774,0.754,0.027,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,2,14,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.792,0.769,0.774,0.75,0.06599,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,9,euclidean,0,0,0.0,0,0,0.804,0.794,0.771,0.76,0.00402,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,8,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.795,0.774,0.771,0.74,0.06419,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.746,0.722,0.771,0.753,0.001,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.755,0.728,0.771,0.746,0.04026,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,9,0,0,0.1,50,0,0,0,0,0.0,0,0,0.985,0.985,0.771,0.76,0.6916,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.794,0.773,0.769,0.738,0.06377,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,13,minkowski,0,0,0.0,0,0,0.801,0.79,0.769,0.757,0.00302,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,linear,0.747,0.723,0.769,0.749,0.04101,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,7,,0.0,0,0,0,0,0,0.0,0,0,0.792,0.769,0.769,0.743,0.001,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.33,0,rbf,0.781,0.761,0.766,0.753,0.05105,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,11,0,0,0.1,10,0,0,0,0,0.0,0,0,0.932,0.93,0.766,0.757,0.12814,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,200,0,0.776,0.76,0.766,0.751,0.0,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.748,0.723,0.766,0.747,0.00202,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.807,0.799,0.766,0.758,0.00402,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.828,0.823,0.764,0.759,0.00399,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.778,0.76,0.764,0.745,0.054,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,1,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.793,0.77,0.764,0.738,0.00199,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,2,2,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.796,0.774,0.764,0.737,0.08845,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,500,0,0.772,0.755,0.764,0.744,0.0,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.749,0.726,0.761,0.735,0.00103,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.79,0.77,0.761,0.742,0.03807,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.814,0.807,0.761,0.749,0.00399,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,entropy,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.75,0.725,0.759,0.739,0.00203,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,15,chebyshev,0,0,0.0,0,0,0.785,0.769,0.759,0.743,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,linear,0.75,0.726,0.759,0.737,0.02893,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,16,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.774,0.746,0.759,0.725,0.06444,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.782,0.761,0.756,0.733,0.03491,32,2,1987,10,115409,93379.29633,37743.64856
Gradient Boosting,0,17,0,0,0.1,10,0,0,0,0,0.0,0,0,0.971,0.971,0.756,0.747,0.17496,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,16,log2,0.0,70,0,0,0,0,0.0,0,0,0.798,0.776,0.756,0.723,0.08717,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.758,0.734,0.754,0.735,0.0,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,10,euclidean,0,0,0.0,0,0,0.806,0.792,0.754,0.734,0.00402,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.754,0.724,0.754,0.719,0.06483,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,6,euclidean,0,0,0.0,0,0,0.817,0.806,0.751,0.739,0.003,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.793,0.771,0.751,0.72,0.06702,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1000,0,0.764,0.742,0.751,0.736,0.0,32,2,1987,10,115409,93379.29633,37743.64856
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,linear,0.751,0.728,0.751,0.728,0.02992,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.751,0.728,0.751,0.729,0.001,32,2,1987,10,115409,93379.29633,37743.64856
K Nearest Neighbors,0,0,0,0,0.0,0,12,chebyshev,0,0,0.0,0,0,0.778,0.757,0.749,0.727,0.00299,32,2,1987,10,115409,93379.29633,37743.64856
Random Forest ,gini,3,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.802,0.78,0.749,0.717,0.06622,32,2,1987,10,115409,93379.29633,37743.64856
Decision Tree,gini,1,12,log2,0.0,0,0,0,0,0,0.0,0,0,0.752,0.729,0.749,0.723,0.00099,32,2,1987,10,115409,93379.29633,37743.64856
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.761,0.738,0.749,0.729,0.0,32,2,1987,10,115409,93379.29633,37743.64856
