model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,gini,2,2,,0.0,0,0,0,0,0,0.0,0,0,0.935,0.934,0.95,0.949,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.3,200,0,0.918,0.907,0.95,0.947,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.936,0.933,0.95,0.948,0.06592,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,poly,0.941,0.94,0.948,0.948,0.01597,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,10,log2,0.0,50,0,0,0,0,0.0,0,0,0.933,0.928,0.948,0.943,0.06575,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.1,1500,0,0.914,0.902,0.948,0.942,0.01558,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.977,0.976,0.945,0.942,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.0,900,0,0.912,0.9,0.945,0.938,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,3,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.942,0.941,0.945,0.942,0.0654,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.937,0.935,0.945,0.943,0.002,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.22,0,poly,0.949,0.949,0.942,0.943,0.01596,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,3,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.945,0.942,0.942,0.938,0.06712,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.938,0.935,0.942,0.939,0.00203,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.965,0.963,0.942,0.938,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.973,0.972,0.94,0.936,0.00196,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,12,log2,0.0,50,0,0,0,0,0.0,0,0,0.937,0.933,0.94,0.934,0.06788,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.0,250,0,0.911,0.898,0.94,0.931,0.0,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.19,0,rbf,0.923,0.912,0.938,0.93,0.02294,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.1,1750,0,0.915,0.904,0.938,0.928,0.0,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,12,chebyshev,0,0,0.0,0,0,0.956,0.953,0.938,0.934,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,rbf,0.914,0.899,0.935,0.925,0.02094,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,19,chebyshev,0,0,0.0,0,0,0.953,0.951,0.935,0.932,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.8,1550,0,0.901,0.884,0.935,0.924,0.0,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.7,200,0,0.899,0.881,0.932,0.922,0.0,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,poly,0.942,0.94,0.932,0.931,0.0149,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.938,0.935,0.932,0.93,0.06633,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.21,0,poly,0.951,0.951,0.93,0.933,0.01496,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.939,0.938,0.93,0.93,0.002,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,1.0,1700,0,0.908,0.893,0.93,0.917,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.932,0.929,0.928,0.927,0.01598,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.941,0.939,0.928,0.923,0.001,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.8,150,0,0.902,0.883,0.928,0.918,0.0,31,2,2000,5,119807,10163.48375,3592.63892
K Nearest Neighbors,0,0,0,0,0.0,0,16,chebyshev,0,0,0.0,0,0,0.954,0.952,0.928,0.922,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,14,log2,0.0,50,0,0,0,0,0.0,0,0,0.941,0.938,0.925,0.922,0.06542,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.913,0.898,0.925,0.912,0.01995,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.911,0.898,0.922,0.91,0.01695,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,1700,0,0.882,0.849,0.92,0.904,0.01563,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.54,0,linear,0.919,0.909,0.92,0.909,0.01396,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.94,0.936,0.92,0.913,0.06551,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.942,0.941,0.92,0.917,0.00198,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.6,700,0,0.892,0.867,0.918,0.898,0.0,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,rbf,0.918,0.905,0.918,0.904,0.01897,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,16,log2,0.0,50,0,0,0,0,0.0,0,0,0.898,0.873,0.915,0.896,0.06538,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,150,0,0.885,0.854,0.915,0.899,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,15,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.928,0.932,0.915,0.919,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.909,0.89,0.912,0.896,0.06572,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,6,,0.0,0,0,0,0,0,0.0,0,0,0.929,0.933,0.912,0.917,0.00299,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.39,0,linear,0.907,0.889,0.91,0.894,0.01193,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,400,0,0.888,0.858,0.91,0.89,0.0,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,3,2,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.947,0.946,0.91,0.905,0.08845,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.918,0.925,0.908,0.915,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,linear,0.912,0.898,0.908,0.89,0.01296,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1100,0,0.872,0.83,0.908,0.879,0.0,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.913,0.921,0.905,0.912,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.932,0.927,0.902,0.893,0.00251,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.12,0,rbf,0.899,0.873,0.902,0.884,0.01996,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,2,3,,0.0,0,0,0,0,0,0.0,0,0,0.936,0.939,0.902,0.908,0.002,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,250,0,0.889,0.859,0.902,0.88,0.0,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1600,0,0.873,0.83,0.9,0.871,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,16,,0.0,0,0,0,0,0,0.0,0,0,0.93,0.934,0.9,0.909,0.00299,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,18,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.928,0.917,0.9,0.884,0.11252,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,200,0,0.881,0.846,0.898,0.867,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,12,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.899,0.875,0.898,0.869,0.11314,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,14,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.921,0.927,0.898,0.908,0.00399,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,sigmoid,0.847,0.778,0.898,0.851,0.03391,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,4,log2,0.0,50,0,0,0,0,0.0,0,0,0.881,0.845,0.895,0.856,0.06523,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,3,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.916,0.923,0.895,0.904,0.001,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.5,300,0,0.891,0.864,0.895,0.868,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,2,19,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.922,0.928,0.892,0.901,0.002,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,600,0,0.849,0.78,0.892,0.842,0.0,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.85,0.781,0.892,0.842,0.02006,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,400,0,0.878,0.839,0.89,0.854,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.17,0,rbf,0.929,0.918,0.89,0.869,0.018,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,2,2,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.929,0.919,0.888,0.868,0.18066,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,15,,0.0,0,0,0,0,0,0.0,0,0,0.851,0.783,0.888,0.835,0.002,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,rbf,0.851,0.783,0.888,0.835,0.021,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,6,log2,0.0,110,0,0,0,0,0.0,0,0,0.852,0.784,0.885,0.831,0.13256,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,rbf,0.895,0.867,0.882,0.847,0.02096,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.851,0.784,0.882,0.827,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,entropy,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.852,0.785,0.882,0.827,0.00201,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,10,,0.0,0,0,0,0,0,0.0,0,0,0.853,0.786,0.88,0.824,0.001,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.853,0.786,0.88,0.824,0.01298,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,2,log2,0.0,190,0,0,0,0,0.0,0,0,0.853,0.786,0.88,0.824,0.22429,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.15,0,linear,0.852,0.786,0.878,0.82,0.01298,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,700,0,0.852,0.786,0.878,0.82,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,8,log2,0.0,50,0,0,0,0,0.0,0,0,0.854,0.787,0.875,0.817,0.06261,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.854,0.787,0.875,0.817,0.00101,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,18,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.855,0.788,0.872,0.813,0.08737,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.855,0.788,0.872,0.813,0.001,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,sigmoid,0.856,0.789,0.87,0.81,0.03206,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,250,0,0.854,0.788,0.87,0.812,0.0,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.856,0.79,0.868,0.806,0.06816,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.856,0.79,0.868,0.806,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,sigmoid,0.854,0.788,0.868,0.808,0.03387,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,1850,0,0.855,0.789,0.868,0.806,0.01558,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.857,0.791,0.865,0.802,0.06526,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,6,,0.0,0,0,0,0,0,0.0,0,0,0.857,0.791,0.865,0.802,0.00199,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,linear,0.857,0.791,0.865,0.802,0.01297,31,2,2000,5,119807,10163.48375,3592.63892
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.858,0.792,0.862,0.799,0.00198,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,10,log2,0.0,50,0,0,0,0,0.0,0,0,0.858,0.792,0.862,0.799,0.06374,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.856,0.791,0.862,0.799,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.889,0.854,0.862,0.819,0.01997,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.858,0.793,0.86,0.795,0.02094,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,500,0,0.857,0.792,0.86,0.795,0.01562,31,2,2000,5,119807,10163.48375,3592.63892
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.859,0.793,0.858,0.792,0.06443,31,2,2000,5,119807,10163.48375,3592.63892
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.858,0.793,0.858,0.792,0.0,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,rbf,0.859,0.793,0.858,0.792,0.01895,31,2,2000,5,119807,10163.48375,3592.63892
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,linear,0.891,0.86,0.855,0.803,0.01296,31,2,2000,5,119807,10163.48375,3592.63892
