model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Random Forest,gini,10,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.865,0.856,0.868,0.858,0.20346,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,11,17,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.872,0.865,0.867,0.86,0.21243,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,13,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.88,0.874,0.865,0.857,0.21642,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,11,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.875,0.867,0.864,0.856,0.21642,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,12,19,,0.0,0,0,0,0,0,0.0,0,0,0.874,0.869,0.864,0.859,0.08577,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,8,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.859,0.849,0.863,0.852,0.17952,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,11,10,,0.0,0,0,0,0,0,0.0,0,0,0.873,0.87,0.863,0.86,0.06884,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,10,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.867,0.857,0.862,0.852,0.19847,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,6,6,,0.0,0,0,0,0,0,0.0,0,0,0.853,0.843,0.861,0.85,0.04687,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,7,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.856,0.845,0.86,0.849,0.16157,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,7,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.857,0.846,0.859,0.85,0.17105,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,6,3,,0.0,0,0,0,0,0,0.0,0,0,0.856,0.845,0.858,0.847,0.04189,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.849,0.834,0.856,0.842,0.12566,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,5,9,,0.0,0,0,0,0,0,0.0,0,0,0.854,0.843,0.856,0.845,0.0379,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,6,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.855,0.843,0.855,0.844,0.17354,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,5,8,,0.0,0,0,0,0,0,0.0,0,0,0.851,0.842,0.855,0.846,0.0359,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,4,6,,0.0,0,0,0,0,0,0.0,0,0,0.848,0.839,0.854,0.846,0.02793,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,5,19,,0.0,0,0,0,0,0,0.0,0,0,0.846,0.833,0.853,0.84,0.03993,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.49,0,poly,0.847,0.838,0.852,0.843,10.13337,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,5,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.852,0.838,0.851,0.837,0.17354,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,5,3,,0.0,0,0,0,0,0,0.0,0,0,0.855,0.845,0.851,0.841,0.03394,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,4,14,,0.0,0,0,0,0,0,0.0,0,0,0.852,0.843,0.849,0.84,0.02692,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.851,0.836,0.849,0.832,0.15658,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,4,8,,0.0,0,0,0,0,0,0.0,0,0,0.849,0.841,0.848,0.838,0.02797,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.836,0.813,0.848,0.828,0.11669,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,4,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.844,0.832,0.847,0.836,0.007,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,9,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.847,0.832,0.847,0.834,0.13863,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,3,9,,0.0,0,0,0,0,0,0.0,0,0,0.838,0.824,0.846,0.833,0.02693,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.17,0,poly,0.846,0.835,0.846,0.835,9.05415,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.844,0.828,0.846,0.831,0.14661,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,9,minkowski,0,0,0.0,0,0,0.859,0.855,0.844,0.839,0.10672,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.11,0,poly,0.845,0.834,0.844,0.833,8.75221,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,3,,0.0,0,0,0,0,0,0.0,0,0,0.839,0.825,0.842,0.829,0.02395,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.845,0.825,0.842,0.821,0.12766,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.07,0,poly,0.844,0.832,0.842,0.83,8.68742,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,4,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.853,0.837,0.841,0.823,0.12965,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.839,0.816,0.84,0.818,0.11669,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,18,euclidean,0,0,0.0,0,0,0.847,0.839,0.84,0.832,0.10273,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,2,,0.0,0,0,0,0,0,0.0,0,0,0.84,0.825,0.84,0.826,0.02299,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,poly,0.841,0.828,0.839,0.825,8.59944,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,19,,0.0,0,0,0,0,0,0.0,0,0,0.823,0.804,0.839,0.822,0.01596,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,7,manhattan,0,0,0.0,0,0,0.867,0.863,0.839,0.835,0.1117,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,saga,l1,1.4,800,0,0.822,0.806,0.837,0.824,0.41684,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,poly,0.848,0.838,0.837,0.826,8.91216,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,13,manhattan,0,0,0.0,0,0,0.855,0.85,0.836,0.831,0.10871,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.32,0,rbf,0.837,0.823,0.836,0.823,12.9525,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,8,manhattan,0,0,0.0,0,0,0.861,0.853,0.835,0.825,0.10775,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,17,,0.0,0,0,0,0,0,0.0,0,0,0.841,0.827,0.835,0.82,0.02394,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.24,0,rbf,0.833,0.819,0.835,0.821,12.45624,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,2,19,,0.0,0,0,0,0,0,0.0,0,0,0.824,0.805,0.834,0.816,0.01792,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,11,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.84,0.822,0.834,0.817,0.12068,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.7,350,0,0.819,0.802,0.834,0.821,0.28524,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,8,minkowski,0,0,0.0,0,0,0.86,0.852,0.834,0.826,0.10771,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,4,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.834,0.816,0.833,0.817,0.00897,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,poly,0.834,0.82,0.833,0.817,8.96102,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.829,0.798,0.833,0.804,0.12367,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,1,,0.0,0,0,0,0,0,0.0,0,0,0.825,0.806,0.832,0.814,0.01598,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,poly,0.838,0.824,0.832,0.817,8.598,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,10,chebyshev,0,0,0.0,0,0,0.852,0.844,0.832,0.824,0.10874,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.83,0.801,0.832,0.802,0.11868,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.9,950,0,0.82,0.804,0.831,0.816,0.2271,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.21,0,rbf,0.832,0.817,0.831,0.817,11.63487,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,6,manhattan,0,0,0.0,0,0,0.868,0.86,0.831,0.82,0.11865,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,rbf,0.83,0.814,0.83,0.814,11.67476,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.832,0.803,0.83,0.801,0.12168,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,7,minkowski,0,0,0.0,0,0,0.866,0.863,0.83,0.825,0.10672,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,4,,0.0,0,0,0,0,0,0.0,0,0,0.826,0.806,0.829,0.812,0.01697,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,6,minkowski,0,0,0.0,0,0,0.865,0.856,0.829,0.819,0.10771,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,11,euclidean,0,0,0.0,0,0,0.857,0.853,0.828,0.822,0.10572,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,150,0,0.817,0.799,0.828,0.814,0.22416,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.25,0,rbf,0.835,0.822,0.828,0.814,12.51751,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,rbf,0.826,0.81,0.827,0.81,12.47422,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,5,chebyshev,0,0,0.0,0,0,0.872,0.869,0.827,0.824,0.11074,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,6,chebyshev,0,0,0.0,0,0,0.863,0.855,0.826,0.815,0.10672,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.4,300,0,0.818,0.8,0.826,0.808,0.22788,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,5,,0.0,0,0,0,0,0,0.0,0,0,0.827,0.808,0.825,0.807,0.01597,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,7,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.831,0.801,0.825,0.793,0.12068,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,5,euclidean,0,0,0.0,0,0,0.874,0.871,0.825,0.82,0.10671,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.18,0,rbf,0.831,0.816,0.825,0.809,11.67126,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,rbf,0.82,0.801,0.824,0.805,12.92841,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,rbf,0.823,0.806,0.823,0.806,12.18639,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.01,0,poly,0.828,0.811,0.822,0.804,9.24227,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.834,0.808,0.822,0.794,0.11868,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,9,chebyshev,0,0,0.0,0,0,0.856,0.853,0.822,0.817,0.10572,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,rbf,0.821,0.8,0.821,0.801,12.5673,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.833,0.805,0.821,0.788,0.11968,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,8,chebyshev,0,0,0.0,0,0,0.858,0.85,0.821,0.811,0.1107,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,2,,0.0,0,0,0,0,0,0.0,0,0,0.828,0.809,0.821,0.8,0.01595,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.822,0.784,0.82,0.781,0.11868,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.825,0.807,0.82,0.802,12.0727,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,15,chebyshev,0,0,0.0,0,0,0.848,0.843,0.82,0.815,0.10371,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.23,0,linear,0.811,0.775,0.819,0.786,9.36993,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.817,0.776,0.819,0.779,0.00898,3,2,32561,15,3844231,12739.90078,7559.26862
K Nearest Neighbors,0,0,0,0,0.0,0,5,minkowski,0,0,0.0,0,0,0.876,0.873,0.819,0.816,0.10369,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,300,0,0.813,0.792,0.818,0.799,0.17074,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,13,log2,0.0,70,0,0,0,0,0.0,0,0,0.82,0.777,0.818,0.777,0.15658,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.14,0,rbf,0.829,0.814,0.818,0.802,12.06447,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.21,0,linear,0.814,0.781,0.817,0.783,8.98696,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.812,0.793,0.816,0.797,0.00697,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.09,0,linear,0.81,0.777,0.816,0.782,9.25225,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,7,log2,0.0,130,0,0,0,0,0.0,0,0,0.826,0.79,0.816,0.777,0.29714,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.813,0.79,0.815,0.792,0.00504,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.05,0,linear,0.804,0.766,0.815,0.781,9.55804,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,19,auto,0.0,0,0,0,0,0,0.0,0,0,0.819,0.78,0.814,0.775,0.00399,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,15,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.819,0.775,0.814,0.768,0.16057,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.16,0,linear,0.813,0.779,0.814,0.78,9.67844,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.08,0,linear,0.809,0.773,0.813,0.778,9.38415,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,3,15,auto,0.0,0,0,0,0,0,0.0,0,0,0.82,0.779,0.813,0.77,0.008,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,entropy,3,11,log2,0.0,90,0,0,0,0,0.0,0,0,0.811,0.761,0.812,0.765,0.21243,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,rbf,0.822,0.8,0.812,0.788,12.69204,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,200,0,0.814,0.794,0.812,0.793,0.192,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,rbf,0.819,0.79,0.811,0.779,13.21564,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,8,auto,0.0,0,0,0,0,0,0.0,0,0,0.808,0.794,0.811,0.798,0.00798,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.13,0,linear,0.812,0.778,0.81,0.776,9.71468,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,3,19,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.823,0.784,0.81,0.77,0.15359,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.801,0.746,0.809,0.757,0.00897,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.802,0.747,0.807,0.752,0.00499,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.26,0,linear,0.816,0.781,0.807,0.773,9.69706,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,7,log2,0.0,50,0,0,0,0,0.0,0,0,0.799,0.741,0.806,0.75,0.10771,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.06,0,linear,0.808,0.77,0.805,0.769,10.17024,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.815,0.793,0.805,0.782,0.19548,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,1,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.802,0.745,0.805,0.748,0.13564,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.8,0.741,0.805,0.749,0.00499,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,1.94,0,linear,0.818,0.785,0.804,0.767,8.84134,3,2,32561,15,3844231,12739.90078,7559.26862
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,400,0,0.816,0.797,0.804,0.783,0.20346,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,9,log2,0.0,50,0,0,0,0,0.0,0,0,0.793,0.73,0.803,0.742,0.11569,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,1,9,log2,0.0,0,0,0,0,0,0.0,0,0,0.803,0.749,0.802,0.746,0.00504,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,13,log2,0.0,70,0,0,0,0,0.0,0,0,0.794,0.731,0.802,0.742,0.14262,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.03,0,linear,0.796,0.746,0.801,0.754,9.90151,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.02,0,linear,0.791,0.735,0.8,0.746,9.79978,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.803,0.746,0.799,0.741,0.1127,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.804,0.749,0.799,0.746,0.00499,3,2,32561,15,3844231,12739.90078,7559.26862
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.803,0.777,0.798,0.771,0.01357,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,3,log2,0.0,70,0,0,0,0,0.0,0,0,0.8,0.74,0.798,0.739,0.16456,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.797,0.735,0.797,0.734,0.1137,3,2,32561,15,3844231,12739.90078,7559.26862
SVC,0,0,0,0,0.0,0,0,0,0,0,0.04,0,linear,0.803,0.758,0.796,0.751,9.8595,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.796,0.733,0.795,0.732,0.1127,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,5,log2,0.0,50,0,0,0,0,0.0,0,0,0.804,0.748,0.794,0.734,0.10771,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.801,0.742,0.793,0.732,0.12666,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.805,0.751,0.793,0.737,0.00599,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,1,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.795,0.732,0.792,0.726,0.10173,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,15,log2,0.0,70,0,0,0,0,0.0,0,0,0.798,0.737,0.791,0.729,0.14661,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,8,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.787,0.72,0.79,0.725,0.00599,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,2,6,log2,0.0,0,0,0,0,0,0.0,0,0,0.785,0.773,0.789,0.777,0.006,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,1,17,log2,0.0,130,0,0,0,0,0.0,0,0,0.783,0.708,0.789,0.717,0.27422,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,3,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.791,0.724,0.788,0.718,0.00897,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,entropy,2,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.792,0.726,0.787,0.718,0.007,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,1,3,log2,0.0,70,0,0,0,0,0.0,0,0,0.775,0.692,0.785,0.708,0.14362,3,2,32561,15,3844231,12739.90078,7559.26862
Random Forest,gini,2,15,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.792,0.724,0.784,0.713,0.14262,3,2,32561,15,3844231,12739.90078,7559.26862
Decision Tree,gini,2,19,log2,0.0,0,0,0,0,0,0.0,0,0,0.79,0.783,0.784,0.779,0.00399,3,2,32561,15,3844231,12739.90078,7559.26862
