model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,poly,0.979,0.979,0.977,0.977,0.31615,9,2,17898,9,1748117,34.6746,22.22007
K Nearest Neighbors,0,0,0,0,0.0,0,7,euclidean,0,0,0.0,0,0,0.981,0.981,0.976,0.975,0.02693,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,rbf,0.976,0.974,0.975,0.974,0.54355,9,2,17898,9,1748117,34.6746,22.22007
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.3,1150,0,0.971,0.969,0.975,0.973,0.03124,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,linear,0.975,0.974,0.974,0.973,0.33311,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.979,0.978,0.974,0.973,0.01297,9,2,17898,9,1748117,34.6746,22.22007
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,250,0,0.969,0.967,0.973,0.971,0.03124,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,rbf,0.977,0.976,0.973,0.972,0.47872,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,entropy,1,8,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.964,0.962,0.972,0.971,0.00495,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,linear,0.973,0.972,0.972,0.971,0.35804,9,2,17898,9,1748117,34.6746,22.22007
Random Forest ,gini,1,4,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.972,0.97,0.971,0.969,0.10575,9,2,17898,9,1748117,34.6746,22.22007
Random Forest ,gini,1,6,log2,0.0,50,0,0,0,0,0.0,0,0,0.974,0.972,0.97,0.968,0.10708,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,linear,0.972,0.97,0.97,0.968,0.375,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.968,0.967,0.97,0.969,0.00598,9,2,17898,9,1748117,34.6746,22.22007
Random Forest ,gini,1,2,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.971,0.969,0.969,0.967,0.12726,9,2,17898,9,1748117,34.6746,22.22007
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,100,0,0.965,0.962,0.969,0.967,0.04687,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.966,0.964,0.968,0.965,0.00399,9,2,17898,9,1748117,34.6746,22.22007
Random Forest ,gini,1,2,log2,0.0,50,0,0,0,0,0.0,0,0,0.973,0.971,0.967,0.965,0.11343,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.97,0.968,0.967,0.965,0.00499,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.967,0.965,0.966,0.964,0.00399,9,2,17898,9,1748117,34.6746,22.22007
Random Forest ,gini,1,12,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.967,0.965,0.966,0.962,0.10333,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.971,0.969,0.965,0.962,0.00598,9,2,17898,9,1748117,34.6746,22.22007
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,150,0,0.966,0.963,0.965,0.962,0.03124,9,2,17898,9,1748117,34.6746,22.22007
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.1,350,0,0.967,0.964,0.963,0.959,0.04691,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,2,20,auto,0.0,0,0,0,0,0,0.0,0,0,0.965,0.962,0.961,0.959,0.00798,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.969,0.966,0.959,0.956,0.00398,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,entropy,2,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.953,0.948,0.952,0.947,0.01097,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,5,8,auto,0.0,0,0,0,0,0,0.0,0,0,0.949,0.951,0.947,0.949,0.01596,9,2,17898,9,1748117,34.6746,22.22007
NaiveBayes,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0.945,0.948,0.943,0.947,0.00452,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,4,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.939,0.929,0.931,0.92,0.01396,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,entropy,3,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.922,0.928,0.928,0.933,0.01496,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,2,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.919,0.892,0.923,0.898,0.00797,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,entropy,3,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.925,0.928,0.922,0.926,0.01396,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.1,0,sigmoid,0.928,0.931,0.92,0.923,1.37133,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,2,5,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.915,0.881,0.92,0.891,0.00795,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.2,0,sigmoid,0.918,0.921,0.917,0.92,1.34141,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,entropy,1,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.906,0.862,0.916,0.876,0.00602,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,4,auto,0.0,0,0,0,0,0,0.0,0,0,0.907,0.863,0.914,0.873,0.00399,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.908,0.864,0.912,0.87,0.00399,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,1.4,0,sigmoid,0.903,0.903,0.91,0.912,1.14194,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.5,0,sigmoid,0.908,0.909,0.909,0.91,1.10704,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.9,0,sigmoid,0.904,0.905,0.908,0.909,1.13297,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.3,0,sigmoid,0.914,0.916,0.907,0.908,1.53988,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.4,0,sigmoid,0.911,0.913,0.906,0.909,1.1968,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.909,0.866,0.905,0.86,0.00499,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.91,0.867,0.903,0.857,0.00499,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,1.1,0,sigmoid,0.905,0.905,0.901,0.904,1.07911,9,2,17898,9,1748117,34.6746,22.22007
Decision Tree,gini,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.911,0.868,0.9,0.852,0.00499,9,2,17898,9,1748117,34.6746,22.22007
SVC,0,0,0,0,0.0,0,0,0,0,0,0.6,0,sigmoid,0.909,0.91,0.899,0.902,1.07612,9,2,17898,9,1748117,34.6746,22.22007
