model,criterion,max_depth,min_samples_split,max_features,learning_rate,n_estimators,n_neighbors,metric,solver,penalty,C,max_iter,kernel,train_accuracy,train_f1,test_accuracy,test_f1,duration,data_id,n_class,n_rows,n_coloumn,data_size,mean,std
Decision Tree,entropy,3,14,log2,0.0,0,0,0,0,0,0.0,0,0,0.892,0.866,0.905,0.881,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,8,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.903,0.881,0.904,0.892,0.00398,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,log2,0.0,50,0,0,0,0,0.0,0,0,0.898,0.862,0.904,0.875,0.136,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,7,12,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.921,0.92,0.903,0.901,0.004,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.908,0.873,0.903,0.867,0.2,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,15,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.909,0.875,0.902,0.864,0.97001,14,3,4746,21,434125,1916870000000.0,2506854200.0
Logistic Regression,0,0,0,0,0.0,0,0,0,lbfgs,l2,0.2,500,0,0.936,0.911,0.902,0.861,0.12268,14,3,4746,22,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,5,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.916,0.895,0.902,0.879,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,5,log2,0.0,250,0,0,0,0,0.0,0,0,0.918,0.883,0.901,0.862,0.89011,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,5,15,auto,0.0,0,0,0,0,0,0.0,0,0,0.914,0.912,0.901,0.9,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,8,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.922,0.913,0.9,0.889,0.00698,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.919,0.905,0.899,0.882,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,17,log2,0.0,90,0,0,0,0,0.0,0,0,0.886,0.85,0.899,0.87,0.22596,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,5,log2,0.0,170,0,0,0,0,0.0,0,0,0.916,0.882,0.898,0.858,0.435,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,5,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.908,0.906,0.898,0.894,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,6,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.913,0.911,0.897,0.894,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,1,log2,0.0,70,0,0,0,0,0.0,0,0,0.914,0.879,0.896,0.859,0.182,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,5,11,auto,0.0,0,0,0,0,0,0.0,0,0,0.905,0.904,0.894,0.891,0.00398,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.904,0.875,0.893,0.858,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,log2,0.0,110,0,0,0,0,0.0,0,0,0.887,0.852,0.893,0.86,0.269,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,7,sqrt,0.0,210,0,0,0,0,0.0,0,0,0.913,0.879,0.892,0.852,0.47237,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.897,0.862,0.892,0.858,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,log2,0.0,170,0,0,0,0,0.0,0,0,0.903,0.868,0.891,0.855,0.397,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,4,20,log2,0.0,0,0,0,0,0,0.0,0,0,0.898,0.872,0.891,0.865,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,3,sqrt,0.0,130,0,0,0,0,0.0,0,0,0.894,0.858,0.889,0.859,0.278,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,6,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.907,0.905,0.888,0.886,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,6,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.902,0.897,0.886,0.876,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,9,log2,0.0,290,0,0,0,0,0.0,0,0,0.907,0.873,0.886,0.847,0.69857,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,6,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.911,0.91,0.885,0.882,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.884,0.848,0.885,0.854,0.129,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,9,sqrt,0.0,290,0,0,0,0,0.0,0,0,0.9,0.866,0.884,0.847,0.68913,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,5,7,log2,0.0,0,0,0,0,0,0.0,0,0,0.894,0.887,0.883,0.872,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,1,log2,0.0,110,0,0,0,0,0.0,0,0,0.881,0.846,0.883,0.853,0.241,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,3,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.895,0.862,0.881,0.842,0.23396,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,4,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.9,0.87,0.88,0.847,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,15,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.875,0.84,0.88,0.847,0.26419,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,8,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.901,0.896,0.879,0.875,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,20,log2,0.0,0,0,0,0,0,0.0,0,0,0.895,0.893,0.878,0.872,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,1,sqrt,0.0,190,0,0,0,0,0.0,0,0,0.877,0.842,0.877,0.843,0.477,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,5,13,auto,0.0,0,0,0,0,0,0.0,0,0,0.881,0.883,0.876,0.877,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,7,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.885,0.885,0.875,0.873,0.00598,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,9,log2,0.0,130,0,0,0,0,0.0,0,0,0.891,0.856,0.875,0.841,0.31396,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,5,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.875,0.863,0.874,0.86,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,18,auto,0.0,0,0,0,0,0,0.0,0,0,0.872,0.851,0.873,0.854,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,sqrt,0.0,170,0,0,0,0,0.0,0,0,0.885,0.85,0.872,0.839,0.38296,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,4,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.879,0.874,0.871,0.865,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,13,sqrt,0.0,190,0,0,0,0,0.0,0,0,0.883,0.849,0.871,0.832,0.5688,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,15,sqrt,0.0,290,0,0,0,0,0.0,0,0,0.859,0.824,0.868,0.835,0.71217,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,15,log2,0.0,0,0,0,0,0,0.0,0,0,0.874,0.842,0.868,0.837,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,7,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.889,0.89,0.867,0.868,0.00498,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.857,0.822,0.866,0.833,0.19,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,4,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.888,0.866,0.866,0.841,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.851,0.829,0.865,0.843,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,9,log2,0.0,0,0,0,0,0,0.0,0,0,0.869,0.858,0.864,0.852,0.00298,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.863,0.827,0.863,0.832,0.139,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,14,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.845,0.843,0.862,0.863,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,14,auto,0.0,0,0,0,0,0,0.0,0,0,0.854,0.852,0.861,0.859,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.868,0.832,0.86,0.829,0.229,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,3,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.868,0.867,0.86,0.859,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,7,6,auto,0.0,0,0,0,0,0,0.0,0,0,0.852,0.852,0.858,0.859,0.00599,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,9,log2,0.0,110,0,0,0,0,0.0,0,0,0.861,0.827,0.858,0.824,0.30334,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,entropy,2,9,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.864,0.83,0.857,0.821,0.29632,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,6,5,log2,0.0,0,0,0,0,0,0.0,0,0,0.877,0.874,0.853,0.85,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,16,auto,0.0,0,0,0,0,0,0.0,0,0,0.834,0.835,0.852,0.854,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,7,log2,0.0,110,0,0,0,0,0.0,0,0,0.854,0.819,0.852,0.818,0.25201,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,7,2,auto,0.0,0,0,0,0,0,0.0,0,0,0.871,0.866,0.851,0.843,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.858,0.854,0.849,0.846,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,9,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.909,0.908,0.848,0.846,0.00602,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,log2,0.0,150,0,0,0,0,0.0,0,0,0.872,0.839,0.847,0.807,0.56301,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,5,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.815,0.787,0.847,0.821,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,6,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.855,0.854,0.846,0.845,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,17,sqrt,0.0,130,0,0,0,0,0.0,0,0,0.87,0.837,0.846,0.806,0.282,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,6,17,auto,0.0,0,0,0,0,0,0.0,0,0,0.849,0.842,0.845,0.839,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,13,sqrt,0.0,110,0,0,0,0,0.0,0,0,0.85,0.815,0.844,0.811,0.274,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,13,16,log2,0.0,0,0,0,0,0,0.0,0,0,0.933,0.933,0.842,0.844,0.00898,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,17,log2,0.0,150,0,0,0,0,0.0,0,0,0.866,0.832,0.841,0.803,0.543,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,2,13,log2,0.0,0,0,0,0,0,0.0,0,0,0.823,0.828,0.841,0.845,0.00203,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.822,0.799,0.84,0.816,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,6,18,log2,0.0,0,0,0,0,0,0.0,0,0,0.831,0.829,0.838,0.836,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,7,auto,0.0,0,0,0,0,0,0.0,0,0,0.867,0.844,0.837,0.807,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,17,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.842,0.806,0.837,0.806,0.22284,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,4,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.847,0.824,0.836,0.811,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.829,0.833,0.834,0.838,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,3,sqrt,0.0,190,0,0,0,0,0.0,0,0,0.836,0.8,0.833,0.799,0.456,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,7,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.85,0.852,0.831,0.833,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,2,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.826,0.831,0.829,0.833,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,15,log2,0.0,110,0,0,0,0,0.0,0,0,0.826,0.791,0.829,0.792,0.24496,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,2,13,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.827,0.832,0.825,0.83,0.00203,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.807,0.808,0.824,0.824,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,5,log2,0.0,130,0,0,0,0,0.0,0,0,0.807,0.77,0.823,0.787,0.301,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,4,9,auto,0.0,0,0,0,0,0,0.0,0,0,0.837,0.819,0.823,0.804,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,11,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.827,0.791,0.822,0.788,0.29286,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,15,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.802,0.764,0.821,0.784,0.234,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,17,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.843,0.808,0.82,0.782,0.58401,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,4,10,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.787,0.769,0.819,0.802,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,18,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.805,0.778,0.818,0.796,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,16,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.833,0.837,0.817,0.821,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,15,log2,0.0,50,0,0,0,0,0.0,0,0,0.812,0.775,0.816,0.78,0.15292,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,4,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.818,0.794,0.816,0.79,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,5,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.835,0.8,0.813,0.773,0.96763,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,7,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.835,0.835,0.812,0.812,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,7,log2,0.0,190,0,0,0,0,0.0,0,0,0.834,0.798,0.811,0.771,0.452,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,3,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.813,0.782,0.811,0.779,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.81,0.814,0.808,0.812,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,log2,0.0,70,0,0,0,0,0.0,0,0,0.813,0.775,0.808,0.773,0.182,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,1,1,log2,0.0,50,0,0,0,0,0.0,0,0,0.823,0.788,0.807,0.765,0.12496,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,2,5,log2,0.0,270,0,0,0,0,0.0,0,0,0.817,0.78,0.806,0.767,0.595,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.806,0.785,0.806,0.786,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.824,0.829,0.805,0.809,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.786,0.787,0.804,0.806,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,3,14,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.802,0.799,0.803,0.802,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,10,auto,0.0,0,0,0,0,0,0.0,0,0,0.812,0.799,0.802,0.786,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,3,2,log2,0.0,0,0,0,0,0,0.0,0,0,0.793,0.795,0.801,0.804,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,9,2,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.859,0.858,0.799,0.796,0.00798,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,15,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.79,0.773,0.798,0.781,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,1,5,sqrt,0.0,90,0,0,0,0,0.0,0,0,0.783,0.742,0.796,0.756,0.25988,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,5,5,auto,0.0,0,0,0,0,0,0.0,0,0,0.796,0.799,0.796,0.795,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,4,1,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.794,0.796,0.795,0.794,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,11,log2,0.0,0,0,0,0,0,0.0,0,0,0.758,0.738,0.794,0.774,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,8,11,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.865,0.864,0.792,0.789,0.00698,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,10,log2,0.0,0,0,0,0,0,0.0,0,0,0.788,0.791,0.791,0.794,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,1,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.793,0.754,0.789,0.748,0.17306,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,6,1,log2,0.0,0,0,0,0,0,0.0,0,0,0.799,0.782,0.788,0.775,0.00499,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,20,,0.0,0,0,0,0,0,0.0,0,0,0.759,0.74,0.787,0.767,0.004,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,1,3,auto,0.0,0,0,0,0,0,0.0,0,0,0.76,0.74,0.785,0.769,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,3,12,auto,0.0,0,0,0,0,0,0.0,0,0,0.801,0.779,0.784,0.757,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,15,,0.0,0,0,0,0,0,0.0,0,0,0.761,0.741,0.781,0.763,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,9,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.779,0.737,0.78,0.744,0.184,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,3,,0.0,0,0,0,0,0,0.0,0,0,0.762,0.742,0.776,0.759,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,2,,0.0,0,0,0,0,0,0.0,0,0,0.763,0.743,0.774,0.756,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,5,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.8,0.761,0.771,0.726,0.124,14,3,4746,21,434125,1916870000000.0,2506854200.0
Random Forest ,gini,1,3,sqrt,0.0,70,0,0,0,0,0.0,0,0,0.759,0.714,0.769,0.724,0.164,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.764,0.746,0.768,0.743,0.002,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,2,19,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.786,0.746,0.766,0.721,0.11799,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,6,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.765,0.745,0.765,0.747,0.00196,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,2,7,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.773,0.762,0.764,0.754,0.00302,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,7,,0.0,0,0,0,0,0,0.0,0,0,0.766,0.746,0.761,0.742,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,1,3,log2,0.0,50,0,0,0,0,0.0,0,0,0.775,0.732,0.757,0.711,0.12684,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,1,,0.0,0,0,0,0,0,0.0,0,0,0.767,0.748,0.755,0.736,0.00402,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,1,9,,0.0,0,0,0,0,0,0.0,0,0,0.768,0.747,0.754,0.739,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,17,log2,0.0,90,0,0,0,0,0.0,0,0,0.74,0.69,0.749,0.702,0.202,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,12,,0.0,0,0,0,0,0,0.0,0,0,0.769,0.749,0.746,0.729,0.004,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,3,sqrt,0.0,150,0,0,0,0,0.0,0,0,0.734,0.683,0.745,0.695,0.43101,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,5,9,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.734,0.732,0.744,0.745,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,entropy,1,16,,0.0,0,0,0,0,0,0.0,0,0,0.771,0.752,0.739,0.719,0.00398,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,2,13,log2,0.0,50,0,0,0,0,0.0,0,0,0.766,0.722,0.739,0.691,0.12547,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,1,6,,0.0,0,0,0,0,0,0.0,0,0,0.772,0.751,0.737,0.722,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,3,sqrt,0.0,50,0,0,0,0,0.0,0,0,0.749,0.702,0.736,0.685,0.10796,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,2,17,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.723,0.727,0.736,0.737,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,5,3,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.724,0.706,0.735,0.72,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,gini,1,17,sqrt,0.0,130,0,0,0,0,0.0,0,0,0.705,0.645,0.734,0.677,0.278,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,entropy,2,8,auto,0.0,0,0,0,0,0,0.0,0,0,0.74,0.717,0.733,0.712,0.00199,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,4,8,log2,0.0,0,0,0,0,0,0.0,0,0,0.715,0.709,0.731,0.723,0.00399,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,2,19,sqrt,0.0,0,0,0,0,0,0.0,0,0,0.741,0.734,0.729,0.715,0.00303,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,6,13,log2,0.0,0,0,0,0,0,0.0,0,0,0.755,0.744,0.728,0.71,0.004,14,3,4746,21,434125,1920000000000.0,2506854200.0
Random Forest ,entropy,1,3,log2,0.0,90,0,0,0,0,0.0,0,0,0.714,0.656,0.726,0.671,0.28353,14,3,4746,21,434125,1916870000000.0,2506854200.0
Decision Tree,gini,3,3,log2,0.0,0,0,0,0,0,0.0,0,0,0.707,0.686,0.726,0.703,0.00303,14,3,4746,21,434125,1920000000000.0,2506854200.0
Decision Tree,gini,3,1,auto,0.0,0,0,0,0,0,0.0,0,0,0.721,0.697,0.725,0.704,0.00299,14,3,4746,21,434125,1920000000000.0,2506854200.0
